,countries,polarity,subjectivity
19,Nigeria,0.03333333333333333,0.06666666666666667
23,India,0.0,0.0
14,France,0.0,1.0
23,India,0.4333333333333333,0.7333333333333333
23,India,0.0,0.5
23,India,0.0,0.0
23,India,-0.25,1.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.425,0.7
23,India,0.03333333333333333,0.06666666666666667
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.03333333333333333,0.6333333333333333
23,India,-0.5,1.0
59,United,0.0,0.0
23,India,0.0,0.0
23,India,1.0,0.3
23,India,0.4583333333333333,0.7000000000000001
59,United,0.0,0.0
59,United,-0.3333333333333333,0.6666666666666666
9,Colombia,0.0,0.0
9,Colombia,-0.6,0.9
9,Colombia,0.1787878787878788,0.7348484848484849
9,Colombia,0.0,0.0
9,Colombia,0.4,1.0
9,Colombia,0.1,1.0
9,Colombia,0.2,0.2
9,Colombia,0.3,0.0
9,Colombia,0.0,0.0
9,Colombia,0.22727272727272727,0.5454545454545454
9,Colombia,1.0,1.0
9,Colombia,0.0,0.125
9,Colombia,0.0,0.0
9,Colombia,0.0,0.0
9,Colombia,0.0,0.0
9,Colombia,-0.18333333333333338,0.3333333333333333
23,India,0.0,0.0
23,India,0.0,0.0
14,France,0.1,0.2
14,France,0.0,0.0
23,India,0.0,0.0
23,India,-0.5,1.0
59,United,-0.09523809523809523,0.5238095238095238
67,UnitedKingdom,-0.09523809523809523,0.5238095238095238
59,United,0.0,0.0
67,UnitedKingdom,0.0,0.0
9,Colombia,0.0,0.0
59,United,-0.5,1.0
23,India,0.03333333333333333,0.06666666666666667
9,Colombia,0.0,0.0
9,Colombia,0.03333333333333333,0.06666666666666667
59,United,0.0,0.0
67,UnitedKingdom,0.0,0.0
59,United,-0.5,1.0
67,UnitedKingdom,-0.5,1.0
9,Colombia,-0.21666666666666667,0.4666666666666667
23,India,-0.125,0.375
23,India,0.0,0.0
23,India,-0.24166666666666667,0.4916666666666667
7,SriLanka,0.0,0.0
23,India,0.0,0.0
23,India,0.03333333333333333,0.06666666666666667
23,India,-0.5,1.0
23,India,0.0,0.0
23,India,-0.5,1.0
25,MiddleEast,0.0,0.0
69,Africa,0.0,0.0
95,NorthAfrica,0.0,0.0
23,India,0.25,0.625
23,India,0.5,0.525
23,India,0.0,0.1
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.5
23,India,0.0,0.5
59,United,0.1,0.24166666666666664
102,Cuba,0.1,0.24166666666666664
59,United,0.0,0.0
102,Cuba,0.0,0.0
23,India,0.19999999999999996,0.5
23,India,0.25,0.8500000000000001
36,Ukraine,0.0,0.0
2,Spain,0.0,0.0
59,United,0.0,0.0
59,United,-0.30000000000000004,0.39999999999999997
59,United,-0.15555555555555556,0.35555555555555557
2,Spain,0.0,0.0
23,India,0.0,0.5
21,Malaysia,0.175,0.3666666666666667
1,Brazil,-0.125,0.375
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.25,0.8500000000000001
23,India,0.0,0.05
23,India,0.5,0.55
23,India,0.4333333333333333,0.7333333333333333
23,India,-0.05,0.1
23,India,0.0,0.0
23,India,0.0,0.0
59,United,0.0,0.06666666666666667
14,France,0.0,1.0
14,France,-0.1953125,0.375
2,Spain,-0.7142857142857143,0.8571428571428571
23,India,0.0,0.0
14,France,0.0,0.0
59,United,0.0,0.0
67,UnitedKingdom,0.0,0.0
14,France,0.0,0.0
59,United,0.0,0.0
67,UnitedKingdom,0.0,0.0
23,India,-0.13333333333333333,0.2333333333333333
23,India,0.21666666666666673,0.48333333333333334
23,India,0.0,0.0
14,France,0.0,0.0
7,SriLanka,0.13636363636363635,0.45454545454545453
56,CostaRica,-0.03333333333333334,0.08333333333333334
56,CostaRica,0.0,0.0
19,Nigeria,0.0,0.0
19,Nigeria,0.0,0.0
23,India,0.0,0.0
23,India,-0.11666666666666667,0.5166666666666666
14,France,0.0,0.0
34,Pakistan,0.0,0.0
14,France,0.0,0.0
34,Pakistan,0.0,0.0
14,France,0.0,0.0
34,Pakistan,0.0,0.0
14,France,-0.2,0.6
34,Pakistan,-0.2,0.6
1,Brazil,0.0,0.0
5,Italy,0.0,0.0
14,France,0.0,0.0
1,Brazil,-0.25,0.6166666666666667
5,Italy,-0.25,0.6166666666666667
14,France,-0.25,0.6166666666666667
2,Spain,-0.7142857142857143,0.8571428571428571
1,Brazil,0.0,0.0
23,India,0.0,0.0
1,Brazil,-0.1,0.1
48,Guatemala,-0.20000000000000004,0.3
59,United,-0.20000000000000004,0.3
23,India,0.0,0.0
23,India,0.0,0.5
23,India,0.0,0.0
23,India,-0.3125,0.4
43,Ireland,0.0,0.125
43,Ireland,0.18333333333333335,0.8833333333333333
43,Ireland,0.8,0.9
14,France,0.0,0.0
14,France,0.0,0.0
14,France,-0.125,0.375
14,France,0.0,0.0
23,India,-0.13333333333333333,0.2333333333333333
23,India,0.0,0.0
19,Nigeria,0.25,0.25
19,Nigeria,0.4,0.6833333333333333
59,United,0.31666666666666665,0.3444444444444444
23,India,0.0,0.0
23,India,0.0,0.0
2,Spain,0.0,0.0
2,Spain,0.0,0.0
30,Kenya,0.06818181818181818,0.6022727272727273
69,Africa,0.06818181818181818,0.6022727272727273
23,India,-0.25,0.125
23,India,0.0,0.0
23,India,-0.13333333333333333,0.2333333333333333
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.375
23,India,-0.25,1.0
23,India,-0.25,1.0
6,NorthMacedonia,0.0,0.0
30,Kenya,0.06818181818181818,0.6022727272727273
61,Portugal,0.0,0.0
23,India,0.3,0.3
23,India,0.0,0.0
23,India,0.0,0.0
7,SriLanka,0.0,0.0
23,India,0.0,0.0
41,Myanmar,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.06818181818181818,0.22727272727272727
23,India,0.0,0.0
23,India,-0.16666666666666666,0.3333333333333333
23,India,0.016666666666666666,0.03333333333333333
23,India,-0.07499999999999998,0.7250000000000001
23,India,0.0,0.0
23,India,-0.5,0.9
23,India,0.0,0.0
23,India,0.55,0.65
23,India,0.0,0.0
30,Kenya,-0.13333333333333333,0.2333333333333333
30,Kenya,0.21666666666666673,0.48333333333333334
30,Kenya,-0.1,0.1
10,Taiwan,0.0,0.0
43,Ireland,-0.16666666666666666,0.16666666666666666
59,United,-0.16666666666666666,0.16666666666666666
67,UnitedKingdom,-0.16666666666666666,0.16666666666666666
132,NorthernIreland,-0.16666666666666666,0.16666666666666666
1,Brazil,-0.1,0.4
23,India,0.390625,1.0
23,India,-0.5,0.5
12,Mexico,0.3333333333333333,0.5
12,Mexico,-0.05,0.4
1,Brazil,-0.4,0.4
36,Ukraine,0.03333333333333333,0.06666666666666667
23,India,0.0,0.0
11,Philippines,0.0,0.0
11,Philippines,0.0,0.0
11,Philippines,0.0,0.0
11,Philippines,0.0,0.0
23,India,-0.4000000000000001,0.6
23,India,0.0,0.0
25,MiddleEast,0.0,0.0
69,Africa,0.0,0.0
95,NorthAfrica,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.22857142857142856,0.8119047619047618
23,India,0.0,0.0
23,India,0.0,0.0
30,Kenya,0.0,0.5
30,Kenya,0.31212121212121213,0.8181818181818182
84,Netherlands,0.2375,0.6375
84,Netherlands,0.0,0.4
23,India,0.0,0.0
23,India,0.1431818181818182,0.5522727272727272
23,India,0.0,0.5
23,India,0.0,0.0
14,France,-0.03333333333333334,0.08333333333333334
14,France,0.0,0.0
30,Kenya,0.0,0.0
7,SriLanka,0.0,0.0
7,SriLanka,0.0,0.0
23,India,0.03333333333333333,0.06666666666666667
23,India,-0.25,1.0
23,India,0.0,0.0
14,France,0.0,0.0
1,Brazil,0.51,0.8
1,Brazil,0.0,0.0
23,India,0.25,0.8500000000000001
9,Colombia,0.09999999999999998,0.525
23,India,0.0,0.05
2,Spain,0.0,1.0
12,Mexico,0.0,1.0
2,Spain,-0.1953125,0.375
12,Mexico,-0.1953125,0.375
23,India,0.1,0.4
23,India,-0.7142857142857143,0.8571428571428571
23,India,-0.05,0.3
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.1
23,India,0.0,0.0
14,France,-0.35,0.7
14,France,0.03333333333333333,0.06666666666666667
12,Mexico,0.1,0.4
23,India,0.4333333333333333,0.7333333333333333
23,India,0.5,0.8333333333333334
23,India,0.19318181818181818,0.6522727272727273
23,India,0.0,0.5
59,United,-0.042727272727272725,0.2625757575757576
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.3,0.3
23,India,0.0,0.0
23,India,0.0,0.0
14,France,0.0,0.0
59,United,0.0,0.0
59,United,0.0,0.0
14,France,0.0,0.0
19,Nigeria,0.0,0.0
2,Spain,0.0,0.06666666666666667
2,Spain,0.0,0.0
2,Spain,0.0,0.0
2,Spain,0.0,0.0
2,Spain,0.0,0.0
7,SriLanka,0.0,0.0
23,India,0.0,0.0
7,SriLanka,0.0,0.0
23,India,0.0,0.0
23,India,0.25,0.8500000000000001
2,Spain,0.0,0.1
23,India,0.0,0.06666666666666667
23,India,0.0,0.0
23,India,-0.5,0.9
2,Spain,0.7,0.6000000000000001
23,India,-0.25,1.0
78,Ghana,0.3,0.45
9,Colombia,-0.5,1.0
9,Colombia,0.0,0.0
9,Colombia,0.05,0.05
30,Kenya,0.11363636363636363,0.6477272727272727
59,United,0.012121212121212116,0.28484848484848485
59,United,0.0,0.4
23,India,0.0,0.0
32,Venezuela,0.0,0.0
23,India,0.5,0.8333333333333334
23,India,-0.4,0.5
23,India,-0.23333333333333334,0.5333333333333333
43,Ireland,0.0,0.0
59,United,0.0,0.0
67,UnitedKingdom,0.0,0.0
132,NorthernIreland,0.0,0.0
23,India,-0.25,1.0
23,India,0.78,1.0
2,Spain,0.0,0.0
5,Italy,0.0,0.0
32,Venezuela,0.0,0.0
59,United,0.0,0.0
1,Brazil,0.2761904761904762,0.5714285714285715
1,Brazil,0.0,0.0
59,United,0.0,0.1
23,India,0.0,0.0
25,MiddleEast,0.0,0.0
69,Africa,0.0,0.0
95,NorthAfrica,0.0,0.0
9,Colombia,0.0,0.0
32,Venezuela,0.225,0.6416666666666666
32,Venezuela,0.0,0.0
8,Argentina,0.0,0.0
8,Argentina,0.0,0.0
23,India,-0.25,0.6
23,India,-0.05714285714285716,0.6178571428571429
93,Croatia,0.0,0.0
59,United,0.3,0.1
67,UnitedKingdom,0.3,0.1
59,United,0.5,0.5
67,UnitedKingdom,0.5,0.5
73,Uganda,0.1787878787878788,0.7348484848484849
23,India,0.0,0.0
23,India,0.2,0.2
29,Ethiopia,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
59,United,0.0,0.4
23,India,-0.25,0.5166666666666666
14,France,0.016666666666666666,0.23333333333333334
14,France,0.0,0.75
59,United,0.9099999999999999,0.7800000000000001
67,UnitedKingdom,0.9099999999999999,0.7800000000000001
4,Australia,0.0,0.0
4,Australia,0.0,0.0
23,India,0.0,0.0
23,India,0.5,0.5
23,India,-0.4,0.5
23,India,-0.23333333333333334,0.5333333333333333
7,SriLanka,0.0,0.0
2,Spain,0.0,0.0
2,Spain,-0.1,0.6
9,Colombia,0.4,1.0
23,India,0.0,0.0
23,India,-0.23333333333333334,0.5333333333333333
23,India,-0.4,0.5
23,India,0.0,0.0
23,India,0.7,0.8
1,Brazil,0.11363636363636363,0.2727272727272727
23,India,-0.6,0.6
23,India,0.5,0.5
59,United,-0.125,0.125
41,Myanmar,-0.6,0.6
23,India,0.4,0.8
23,India,0.1303030303030303,0.30606060606060603
23,India,0.0,0.0
14,France,0.0,0.0
23,India,0.0,0.0
23,India,0.4,0.8
23,India,0.6,0.55
23,India,0.0,0.75
23,India,-0.6,0.6
23,India,-0.23333333333333328,0.28888888888888886
23,India,0.5,0.5
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.13636363636363635,0.45454545454545453
23,India,0.35,0.65
23,India,0.0,0.0
23,India,0.13636363636363635,0.45454545454545453
23,India,0.0,0.0
23,India,-0.23333333333333334,0.5333333333333333
23,India,-0.4,0.5
7,SriLanka,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
9,Colombia,0.0,0.5
9,Colombia,0.2,0.55
19,Nigeria,0.4,0.8
1,Brazil,0.016666666666666673,0.32222222222222224
2,Spain,0.0,0.0
53,Russia,0.0,0.0
19,Nigeria,-0.1,0.1
19,Nigeria,-0.45,0.85
9,Colombia,0.0,0.0
14,France,0.0,0.0
7,SriLanka,0.0,0.5
7,SriLanka,0.13636363636363635,0.45454545454545453
30,Kenya,0.09999999999999995,0.75
23,India,0.0,0.06666666666666667
23,India,0.0,0.0
5,Italy,0.0,0.0
5,Italy,0.0,0.0
23,India,0.0,0.0
59,United,0.0,0.0
73,Uganda,0.0,0.0
61,Portugal,0.0,0.05
10,Taiwan,0.0,0.0
23,India,0.0,0.0
23,India,-0.23333333333333334,0.5333333333333333
23,India,-0.4,0.5
24,Indonesia,0.0,0.0
9,Colombia,0.0,0.0
9,Colombia,0.0,0.0
9,Colombia,0.25,0.6000000000000001
59,United,0.0,0.0
59,United,0.13636363636363635,0.45454545454545453
18,SouthAfrica,-0.15555555555555556,0.4888888888888889
69,Africa,-0.15555555555555556,0.4888888888888889
2,Spain,-0.18333333333333338,0.3333333333333333
9,Colombia,-0.18333333333333338,0.3333333333333333
12,Mexico,-0.18333333333333338,0.3333333333333333
32,Venezuela,0.1875,1.0
32,Venezuela,0.0,0.25
2,Spain,0.0,0.0
9,Colombia,0.0,0.0
12,Mexico,0.0,0.0
63,Ecuador,0.0,0.0
2,Spain,0.0,1.0
9,Colombia,0.0,1.0
12,Mexico,0.0,1.0
63,Ecuador,0.0,1.0
14,France,0.3666666666666667,0.5666666666666668
59,United,-0.125,0.2
4,Australia,0.0,0.0
25,MiddleEast,0.0,0.0
59,United,0.06818181818181818,0.22727272727272727
59,United,0.032467532467532464,0.3344155844155844
59,United,0.16515151515151516,0.353030303030303
10,Taiwan,0.0,0.0
14,France,0.0,0.5
23,India,0.0,0.35714285714285715
4,Australia,0.0,0.0
25,MiddleEast,0.0,0.0
14,France,0.0,0.0
14,France,0.0,0.0
14,France,-0.20000000000000004,0.3625
2,Spain,-0.5,1.0
23,India,0.1,0.4
23,India,0.0,1.0
23,India,0.0,0.0
23,India,-0.23333333333333334,0.5333333333333333
23,India,-0.4,0.5
23,India,0.0,0.3
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.22857142857142856,0.8119047619047618
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
12,Mexico,0.20454545454545456,0.4444444444444444
59,United,0.20454545454545456,0.4444444444444444
43,Ireland,0.0,0.0
2,Spain,0.08333333333333334,0.3791666666666667
14,France,0.08333333333333334,0.3791666666666667
108,Iceland,0.08333333333333334,0.3791666666666667
23,India,0.03333333333333333,0.06666666666666667
59,United,0.13636363636363635,0.45454545454545453
23,India,-0.625,1.0
23,India,0.0,0.0
30,Kenya,0.5,0.5
30,Kenya,0.5,0.9
30,Kenya,0.0,0.0
23,India,0.35714285714285715,0.5714285714285714
23,India,-1.0,0.8
23,India,0.0,0.0
23,India,-0.2604166666666667,0.5333333333333333
23,India,0.0,0.0
4,Australia,0.0,0.0
23,India,0.0,0.625
23,India,0.0,1.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
12,Mexico,0.0,0.0
12,Mexico,0.0,0.0
12,Mexico,0.5,0.75
12,Mexico,0.0,0.0
59,United,0.0,1.0
59,United,0.0,0.0
32,Venezuela,-0.1,0.1
59,United,0.0,0.0
23,India,0.0,0.0
18,SouthAfrica,0.25,0.45
69,Africa,0.25,0.45
18,SouthAfrica,0.0,0.0
69,Africa,0.0,0.0
4,Australia,0.2,0.3
18,SouthAfrica,0.2,0.3
34,Pakistan,0.2,0.3
69,Africa,0.2,0.3
23,India,-0.175,0.175
23,India,0.0,0.0
23,India,0.0,0.0
59,United,-0.3333333333333333,0.6666666666666666
23,India,0.0,0.0
23,India,0.2,0.2
59,United,0.0,0.0
59,United,0.0,0.0
59,United,-0.058712121212121215,0.3958333333333333
2,Spain,0.04999999999999999,0.5
23,India,0.0,0.0
23,India,-0.18333333333333338,0.3333333333333333
23,India,0.0,0.0
23,India,-0.1,0.6
23,India,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
25,MiddleEast,0.0,0.0
69,Africa,0.0,0.0
95,NorthAfrica,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
18,SouthAfrica,0.0,0.0
69,Africa,0.0,0.0
18,SouthAfrica,0.25,0.45
69,Africa,0.25,0.45
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
14,France,0.0,0.0
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
23,India,0.0,0.05
59,United,0.0,0.0
69,Africa,0.0,0.0
73,Uganda,0.0,0.0
103,EastAfrica,0.0,0.0
19,Nigeria,0.5166666666666666,0.8166666666666667
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
59,United,0.0,0.0
30,Kenya,-0.18333333333333338,0.3333333333333333
69,Africa,-0.18333333333333338,0.3333333333333333
103,EastAfrica,-0.18333333333333338,0.3333333333333333
63,Ecuador,0.0,1.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.3444444444444445,0.5222222222222223
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.11363636363636363,0.30606060606060603
63,Ecuador,0.0,0.0
63,Ecuador,0.1,0.4
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.05
63,Ecuador,0.15,0.6499999999999999
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-0.05,0.55
63,Ecuador,0.0,0.0
63,Ecuador,0.0,0.0
63,Ecuador,-2.7755575615628914e-17,0.8
23,India,0.0,0.0
18,SouthAfrica,0.0,0.0
69,Africa,0.0,0.0
18,SouthAfrica,0.25,0.35
69,Africa,0.25,0.35
18,SouthAfrica,0.4,1.0
69,Africa,0.4,1.0
1,Brazil,0.0,0.0
59,United,0.0,0.0
23,India,0.0,0.0
23,India,0.1,0.0
8,Argentina,0.0,0.3
23,India,0.1,0.0
2,Spain,0.1,0.4
24,Indonesia,0.5,0.9
24,Indonesia,0.5,0.9
24,Indonesia,0.0,0.0
14,France,0.22727272727272727,0.5454545454545454
14,France,0.0,0.1
14,France,0.5,0.5
2,Spain,0.0,0.0
10,Taiwan,0.18333333333333335,0.33888888888888896
17,Canada,0.0,0.0
19,Nigeria,0.0,0.0
43,Ireland,0.0,0.0
43,Ireland,0.0,0.0
59,United,0.2,0.2
77,Peru,0.0,0.0
77,Peru,0.03333333333333333,0.06666666666666667
77,Peru,0.0,0.0
23,India,0.0,0.0
59,United,0.25,0.25
4,Australia,0.125,0.125
4,Australia,-0.2,0.48333333333333334
12,Mexico,0.0,0.0
7,SriLanka,0.0,0.0
7,SriLanka,0.15,0.6499999999999999
7,SriLanka,0.03333333333333333,0.06666666666666667
7,SriLanka,0.5,0.6
23,India,0.0,0.0
23,India,0.1,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.16458333333333336,0.5479166666666667
23,India,0.8,0.75
61,Portugal,0.3,0.0
78,Ghana,0.0,0.0
51,Zimbabwe,0.0,0.0
51,Zimbabwe,0.25,0.35
51,Zimbabwe,0.4,1.0
23,India,0.0,0.0
23,India,0.8,1.0
23,India,0.35,0.4
8,Argentina,0.5,0.5
23,India,-0.13333333333333333,0.16666666666666666
23,India,0.013333333333333336,0.3533333333333333
23,India,0.4166666666666667,0.5
23,India,-0.06666666666666667,0.08333333333333333
59,United,0.17500000000000002,0.31666666666666665
59,United,-0.5,1.0
23,India,0.0,0.0
23,India,0.10039682539682537,0.4424603174603174
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.1,0.0
23,India,0.0,1.0
14,France,0.25,0.25
25,MiddleEast,0.0,0.0
69,Africa,0.0,0.0
95,NorthAfrica,0.0,0.0
18,SouthAfrica,0.0,0.0
59,United,0.0,0.0
69,Africa,0.0,0.0
61,Portugal,0.03333333333333333,0.06666666666666667
23,India,0.0,0.5
23,India,0.0,0.0
23,India,0.0,0.0
30,Kenya,0.0,0.1
69,Africa,0.0,0.1
103,EastAfrica,0.0,0.1
30,Kenya,0.0,0.0
69,Africa,0.0,0.0
103,EastAfrica,0.0,0.0
23,India,-0.4,0.7
53,Russia,0.5,1.0
83,Kazakhstan,0.5,1.0
12,Mexico,0.4,1.0
12,Mexico,0.05000000000000002,0.5
1,Brazil,0.0,0.0
23,India,-0.20000000000000004,0.55
2,Spain,0.0,0.0
2,Spain,0.02698412698412699,0.45555555555555555
2,Spain,-0.075,0.325
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
14,France,0.0,0.0
2,Spain,0.21428571428571427,0.5714285714285714
2,Spain,0.0,0.0
2,Spain,0.0,0.0
5,Italy,0.0,0.0
2,Spain,-0.033333333333333326,0.8333333333333334
5,Italy,-0.033333333333333326,0.8333333333333334
14,France,0.0,0.0
14,France,0.0,0.0
14,France,0.0,0.0
14,France,0.0,0.0
