,countries,polarity,subjectivity
50,Egypt,0.05,0.1
52,Jordan,0.05,0.1
50,Egypt,0.05,0.1
52,Jordan,0.05,0.1
50,Egypt,0.05,0.1
52,Jordan,0.05,0.1
50,Egypt,0.05,0.1
52,Jordan,0.05,0.1
36,Ukraine,0.05,0.1
23,India,0.0,0.0
7,SriLanka,0.0,0.125
23,India,0.0,0.0
33,Belgium,0.05,0.1
36,Ukraine,0.05,0.1
88,Madagascar,0.05,0.1
23,India,0.05,0.1
23,India,0.0,0.0
76,BosniaandHerzegovina,-0.1,0.5366666666666667
59,United,0.6000000000000001,0.9
23,India,0.05476190476190477,0.7126984126984127
23,India,0.0,0.0
59,United,0.0,0.0
59,United,0.0,0.0
49,Tunisia,0.05,0.1
50,Egypt,0.05,0.1
52,Jordan,0.05,0.1
41,Myanmar,0.05,0.1
41,Myanmar,0.5,0.5
23,India,0.05,0.1
23,India,0.37857142857142856,0.6857142857142857
59,United,0.16720779220779222,0.5116883116883117
1,Brazil,0.05,0.1
86,Denmark,0.05,0.1
86,Denmark,0.0,0.0
23,India,0.05,0.1
23,India,0.08755102040816326,0.4649659863945578
50,Egypt,0.0,0.0
52,Jordan,0.0,0.0
50,Egypt,0.0,0.0
52,Jordan,0.0,0.0
59,United,0.15000000000000002,0.6
61,Portugal,0.3333333333333333,0.4523809523809524
59,United,0.0,0.0
16,Poland,-0.5029761904761905,0.6785714285714286
41,Myanmar,0.05,0.1
7,SriLanka,0.0,0.0
7,SriLanka,0.05,0.1
59,United,0.08677579365079367,0.3912896825396825
16,Poland,0.0,0.0
59,United,0.05,0.1
59,United,0.0,1.0
14,France,-0.03333333333333332,0.5694444444444445
5,Italy,0.0,0.0
7,SriLanka,0.12374999999999996,0.6100000000000001
23,India,-0.029104683195592288,0.48126721763085417
5,Italy,0.05,0.1
14,France,0.05,0.1
5,Italy,0.05,0.1
14,France,0.05,0.1
7,SriLanka,0.0,0.0
59,United,-0.8,0.8
23,India,0.0,0.0
23,India,0.0,0.0
59,United,-0.1,0.6
23,India,0.3,0.1
14,France,0.0,0.0
5,Italy,0.09432772733657689,0.48094305890766076
59,United,-0.5,1.0
41,Myanmar,0.0,0.0
9,Colombia,0.027272727272727258,0.6615151515151515
59,United,-0.04896694214876034,0.4704545454545455
59,United,0.009787622771493738,0.5062660010240655
11,Philippines,-0.0625,0.3125
11,Philippines,0.08522727272727272,0.5465909090909091
19,Nigeria,0.0,0.0
5,Italy,0.05,0.1
41,Myanmar,0.0,0.0
7,SriLanka,0.0,0.0
7,SriLanka,0.11363636363636363,0.5227272727272727
59,United,0.18474025974025973,0.5205988455988455
23,India,0.05,0.1
23,India,0.05,0.1
5,Italy,0.31863636363636366,0.4337878787878788
41,Myanmar,0.05,0.1
41,Myanmar,0.0,0.0
23,India,0.05,0.1
23,India,0.0,0.0
7,SriLanka,0.0,0.0
9,Colombia,0.11666666666666667,0.5166666666666667
13,Georgia,-0.13333333333333333,0.6
59,United,0.3333333333333333,0.5333333333333333
23,India,0.2545454545454546,0.4117424242424242
23,India,0.1601190476190476,0.6035714285714285
5,Italy,0.0,0.0
1,Brazil,0.054545454545454536,0.575
59,United,0.13000000000000003,0.705
67,UnitedKingdom,0.13000000000000003,0.705
59,United,0.0,0.0
59,United,0.0,0.0
23,India,0.0,0.0
13,Georgia,0.0,0.0
36,Ukraine,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.1601190476190476,0.6035714285714285
23,India,0.05,0.1
23,India,0.24666666666666667,0.2533333333333333
19,Nigeria,-0.103125,0.221875
7,SriLanka,0.0,0.0
59,United,0.0,0.0
59,United,0.05,0.1
59,United,0.2,0.5
59,United,0.0,0.0
86,Denmark,0.06763636363636362,0.5653939393939392
86,Denmark,0.06763636363636362,0.5653939393939392
86,Denmark,0.05,0.1
11,Philippines,0.090689503732982,0.33769880481837006
59,United,0.1001818783068783,0.5283840388007054
59,United,0.08734737484737486,0.4707163207163208
59,United,0.09016369047619047,0.46394841269841275
59,United,0.08734737484737486,0.4707163207163208
59,United,0.65,0.65
67,UnitedKingdom,0.65,0.65
59,United,0.0,0.0
59,United,0.09553030303030305,0.5128030303030303
23,India,0.0,0.0
59,United,-0.16666666666666666,0.3
59,United,-0.024999999999999994,0.4722222222222222
59,United,-0.5,0.9
7,SriLanka,0.05,0.1
59,United,0.08734737484737486,0.4707163207163208
23,India,-0.10984848484848485,0.3810606060606061
7,SriLanka,0.0,0.0
7,SriLanka,0.11363636363636363,0.5227272727272727
59,United,-0.44999999999999996,0.3333333333333333
59,United,-0.2,0.40625
23,India,0.4,0.4821428571428571
59,United,0.08472222222222224,0.3430555555555555
59,United,-0.5,1.0
18,SouthAfrica,0.08472222222222224,0.3430555555555555
69,Africa,0.08472222222222224,0.3430555555555555
59,United,0.5,0.8888888888888888
59,United,0.075,0.28750000000000003
59,United,0.1578512396694215,0.4969696969696969
23,India,-0.13901515151515154,0.47777777777777775
23,India,0.05,0.1
59,United,0.0,0.0
59,United,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
36,Ukraine,0.09941077441077441,0.6462962962962963
7,SriLanka,0.05,0.1
7,SriLanka,0.0,0.0
59,United,0.06818181818181818,0.25
59,United,0.0,0.0
23,India,0.25,0.25
30,Kenya,0.0,0.0
59,United,-0.6,0.8
67,UnitedKingdom,-0.6,0.8
13,Georgia,0.08962962962962964,0.4408465608465608
13,Georgia,0.0,0.0
13,Georgia,0.21525252525252528,0.5434343434343435
14,France,0.2,0.1
14,France,0.0,0.0
14,France,-0.02,0.5370833333333334
45,Singapore,-0.10166666666666668,0.29
8,Argentina,0.05,0.1
23,India,-0.17799999999999996,0.38133333333333336
59,United,0.35,0.65
23,India,0.0,1.0
41,Myanmar,0.05,0.1
18,SouthAfrica,0.0,0.0
69,Africa,0.0,0.0
133,SouthernAfrica,0.0,0.0
18,SouthAfrica,0.1,0.4
69,Africa,0.1,0.4
133,SouthernAfrica,0.1,0.4
23,India,0.05,0.1
5,Italy,-0.02,0.5370833333333334
7,SriLanka,0.05,0.1
7,SriLanka,-0.3625,0.6375
23,India,0.0,0.0
23,India,-0.17799999999999996,0.38133333333333336
11,Philippines,0.00018939393939393536,0.49444444444444446
23,India,0.05,0.1
23,India,0.0,0.0
23,India,-0.17799999999999996,0.38133333333333336
18,SouthAfrica,0.0,0.0
69,Africa,0.0,0.0
59,United,0.5,0.5
67,UnitedKingdom,0.5,0.5
59,United,0.0,0.0
59,United,0.09037268287268285,0.5407371332371331
59,United,0.4722727272727273,0.6575757575757576
59,United,0.11055096418732782,0.39840220385674924
23,India,0.05,0.1
11,Philippines,-0.029999999999999992,0.24000000000000005
11,Philippines,0.06666666666666667,0.3666666666666667
11,Philippines,0.31212121212121213,0.5333333333333333
23,India,0.05,0.1
23,India,0.05,0.1
18,SouthAfrica,0.0,0.0
69,Africa,0.0,0.0
59,United,0.02165178571428572,0.3841517857142857
11,Philippines,0.0,0.0
59,United,0.5,0.5
67,UnitedKingdom,0.5,0.5
59,United,-0.11111111111111112,0.36277777777777775
23,India,0.2791746735649175,0.4573208634184244
59,United,-0.45,1.0
59,United,0.0,0.0
59,United,0.0,0.0
59,United,-0.6999999999999998,0.6666666666666666
9,Colombia,0.0875,0.1625
23,India,0.05,0.1
18,SouthAfrica,0.05,0.1
69,Africa,0.05,0.1
18,SouthAfrica,-0.1388888888888889,0.3222222222222222
69,Africa,-0.1388888888888889,0.3222222222222222
18,SouthAfrica,-0.1388888888888889,0.3222222222222222
69,Africa,-0.1388888888888889,0.3222222222222222
18,SouthAfrica,0.028888888888888863,0.3777777777777778
69,Africa,0.028888888888888863,0.3777777777777778
23,India,0.06934893731503902,0.45525165042114196
8,Argentina,0.05,0.1
75,Mali,-0.3,0.4
75,Mali,0.22727272727272727,0.5454545454545454
59,United,0.08734737484737486,0.4707163207163208
57,Syria,0.05,0.1
57,Syria,0.05,0.1
59,United,0.0,0.0
23,India,0.0,0.0
23,India,0.19999999999999998,0.3625
23,India,0.0,0.0
7,SriLanka,0.03333333333333333,0.06666666666666667
59,United,0.04821428571428571,0.5388392857142857
59,United,0.04821428571428571,0.5388392857142857
2,Spain,0.0,0.0
23,India,0.0,0.0
59,United,0.0,0.0
80,UnitedArabEmirates,0.0,0.0
36,Ukraine,0.05,0.1
36,Ukraine,-0.07222222222222223,0.6333333333333333
23,India,0.0,0.0
23,India,0.0,0.0
11,Philippines,0.5,0.5
7,SriLanka,0.0,0.0
7,SriLanka,-0.2916666666666667,0.5416666666666666
59,United,-0.11111111111111112,0.36277777777777775
59,United,0.0,0.0
59,United,0.0,0.0
59,United,0.3833333333333333,0.6
23,India,0.2208333333333333,0.7416666666666667
11,Philippines,0.024999999999999994,0.6666666666666667
59,United,-0.062037037037037036,0.502962962962963
59,United,0.13210524699886403,0.4076916582235732
59,United,0.0,0.0
11,Philippines,0.0387396694214876,0.5607782369146005
11,Philippines,-0.23392857142857146,0.5226190476190476
59,United,0.25625,0.68125
59,United,0.16233766233766236,0.4363636363636364
5,Italy,0.23541666666666666,0.5552083333333333
5,Italy,-0.08464912280701756,0.5473684210526316
59,United,0.27,0.41
2,Spain,0.19285714285714284,0.6224489795918366
50,Egypt,0.0,0.0
59,United,0.06666666666666667,0.4916666666666667
67,UnitedKingdom,0.06666666666666667,0.4916666666666667
41,Myanmar,0.05,0.1
69,Africa,0.5,0.6
99,Rwanda,0.5,0.6
103,EastAfrica,0.5,0.6
69,Africa,-0.04999999999999996,0.8166666666666667
99,Rwanda,-0.04999999999999996,0.8166666666666667
103,EastAfrica,-0.04999999999999996,0.8166666666666667
23,India,0.0,0.0
23,India,0.05,0.1
23,India,0.05,0.1
23,India,0.0,0.0
14,France,0.0,0.0
78,Ghana,-0.1277777777777778,0.29444444444444445
78,Ghana,0.2375,0.4458333333333333
59,United,-0.06103896103896104,0.6012987012987013
30,Kenya,0.0,0.0
23,India,0.0,0.0
24,Indonesia,0.21977272727272723,0.53
23,India,0.195,0.47000000000000003
23,India,0.0,0.0
93,Croatia,0.03502808458415933,0.4762316759045731
59,United,0.0,0.03333333333333333
23,India,0.0,0.0
59,United,-0.15,0.2
67,UnitedKingdom,-0.15,0.2
11,Philippines,0.008333333333333333,0.016666666666666666
36,Ukraine,-0.03229166666666669,0.3385416666666667
61,Portugal,0.0,0.0
41,Myanmar,0.0,0.0
41,Myanmar,0.05,0.1
41,Myanmar,0.05,0.1
59,United,0.05,0.1
59,United,0.7,0.6000000000000001
59,United,-0.25,0.8
11,Philippines,0.0,0.06666666666666667
23,India,0.05,0.1
19,Nigeria,0.225,0.26666666666666666
69,Africa,0.225,0.26666666666666666
85,WestAfrica,0.225,0.26666666666666666
19,Nigeria,-0.03725490196078431,0.2803921568627451
69,Africa,-0.03725490196078431,0.2803921568627451
85,WestAfrica,-0.03725490196078431,0.2803921568627451
23,India,0.195,0.47000000000000003
23,India,0.0,0.0
23,India,0.05,0.1
23,India,0.0,0.0
23,India,0.05,0.1
23,India,0.0,0.0
50,Egypt,0.30000000000000004,0.65
50,Egypt,0.1975,0.6875
23,India,0.0,0.0
30,Kenya,0.0,0.0
72,Tanzania,0.0,0.0
73,Uganda,0.0,0.0
23,India,0.0,0.0
31,Germany,0.0,0.5
31,Germany,0.06666666666666667,0.39999999999999997
50,Egypt,0.0,0.0
57,Syria,0.0,0.0
53,Russia,0.05,0.1
83,Kazakhstan,0.05,0.1
130,Kyrgyzstan,0.05,0.1
9,Colombia,0.7,0.9
2,Spain,0.4,0.52
8,Argentina,0.4,0.52
23,India,0.0,0.0
41,Myanmar,0.0,0.0
30,Kenya,0.12666666666666665,0.4133333333333334
78,Ghana,0.0,0.0
59,United,0.08236359736359734,0.3942021242021241
59,United,0.08548691369792286,0.39111627414379696
23,India,0.05,0.1
59,United,-0.07999999999999999,0.605
23,India,0.0,0.0
59,United,0.03333333333333333,0.06666666666666667
23,India,0.0,0.0
25,MiddleEast,0.0,0.0
69,Africa,0.0,0.0
95,NorthAfrica,0.0,0.0
25,MiddleEast,0.0,0.0
69,Africa,0.0,0.0
95,NorthAfrica,0.0,0.0
25,MiddleEast,0.05,0.1
69,Africa,0.05,0.1
95,NorthAfrica,0.05,0.1
25,MiddleEast,0.0,0.0
69,Africa,0.0,0.0
95,NorthAfrica,0.0,0.0
25,MiddleEast,0.5499999999999999,0.6611111111111111
69,Africa,0.5499999999999999,0.6611111111111111
95,NorthAfrica,0.5499999999999999,0.6611111111111111
25,MiddleEast,0.2833333333333333,0.5777777777777778
69,Africa,0.2833333333333333,0.5777777777777778
95,NorthAfrica,0.2833333333333333,0.5777777777777778
23,India,0.0,0.0
59,United,-0.14444444444444443,0.4878968253968254
7,SriLanka,0.0,0.0
36,Ukraine,0.25,0.33125
59,United,0.25,0.33125
36,Ukraine,0.05,0.1
24,Indonesia,0.3,0.5
36,Ukraine,0.06629945286195288,0.36050350112850116
59,United,-0.13518518518518519,0.5407407407407407
59,United,-0.25,0.4444444444444444
23,India,0.09391534391534391,0.4198412698412699
21,Malaysia,-0.16944444444444443,0.47222222222222215
21,Malaysia,0.033333333333333326,0.43333333333333335
1,Brazil,-0.30000000000000004,0.475
59,United,0.1,0.2
69,Africa,0.1,0.2
85,WestAfrica,0.1,0.2
59,United,0.06703042328042327,0.38161375661375657
10,Taiwan,0.0,0.0
23,India,0.0,0.0
84,Netherlands,-0.007803030303030303,0.4245454545454546
84,Netherlands,0.85,1.0
84,Netherlands,0.03371944895382395,0.29507012085137085
7,SriLanka,0.05,0.1
7,SriLanka,0.05,0.1
23,India,-0.42840909090909085,0.48863636363636365
30,Kenya,0.05,0.1
7,SriLanka,0.0,0.0
23,India,0.0,0.0
5,Italy,0.0,0.8125
9,Colombia,0.0,0.8125
63,Ecuador,0.0,0.8125
7,SriLanka,0.0,0.0
59,United,0.45,0.8500000000000001
86,Denmark,-0.7142857142857143,0.8571428571428571
9,Colombia,-0.028571428571428577,0.47142857142857136
23,India,0.11249999999999999,0.2375
23,India,0.05,0.1
23,India,0.05,0.1
59,United,0.0,0.0
89,Algeria,0.05,0.1
89,Algeria,0.05,0.1
9,Colombia,0.22499999999999998,0.825
59,United,0.062499999999999986,0.7125
67,UnitedKingdom,0.062499999999999986,0.7125
14,France,0.05,0.8
23,India,0.05,0.1
59,United,-0.004383116883116882,0.33896103896103896
14,France,-0.2916666666666667,0.5416666666666666
23,India,0.0,0.0
23,India,0.05,0.1
7,SriLanka,0.05,0.1
23,India,0.0,0.0
23,India,0.5,0.5
23,India,-0.033333333333333326,0.7999999999999999
23,India,0.05,0.1
23,India,0.020833333333333332,0.2916666666666667
23,India,0.05,0.1
59,United,-0.2916666666666667,0.5416666666666666
23,India,0.0,0.0
7,SriLanka,0.011111111111111112,0.5222222222222223
25,MiddleEast,0.25,0.3333333333333333
69,Africa,0.25,0.3333333333333333
95,NorthAfrica,0.25,0.3333333333333333
25,MiddleEast,0.0,0.0
69,Africa,0.0,0.0
95,NorthAfrica,0.0,0.0
25,MiddleEast,0.05,0.1
69,Africa,0.05,0.1
95,NorthAfrica,0.05,0.1
25,MiddleEast,0.05,0.1
69,Africa,0.05,0.1
95,NorthAfrica,0.05,0.1
4,Australia,0.85,1.0
59,United,0.0,0.0
59,United,0.0,0.0
30,Kenya,0.0982142857142857,0.31170634920634915
59,United,0.0982142857142857,0.31170634920634915
23,India,0.0,0.0
23,India,-0.25,0.5
23,India,0.016161616161616155,0.5986868686868687
7,SriLanka,0.0,0.0
23,India,0.0,0.0
7,SriLanka,0.12222222222222223,0.29791666666666666
7,SriLanka,0.17222222222222222,0.3944444444444445
23,India,0.02380952380952381,0.1728937728937729
59,United,0.3,0.465
59,United,0.16233766233766236,0.4363636363636364
23,India,0.0,0.0
78,Ghana,0.0,0.0
41,Myanmar,0.0,0.0
59,United,-0.19216269841269842,0.6564484126984127
4,Australia,0.35,0.55
59,United,0.23863636363636365,0.43939393939393934
67,UnitedKingdom,0.23863636363636365,0.43939393939393934
59,United,0.3637626262626263,0.6505050505050504
67,UnitedKingdom,0.3637626262626263,0.6505050505050504
59,United,0.3637626262626263,0.6505050505050504
67,UnitedKingdom,0.3637626262626263,0.6505050505050504
59,United,0.09753787878787878,0.3292929292929293
67,UnitedKingdom,0.09753787878787878,0.3292929292929293
73,Uganda,0.0,0.0
23,India,0.03333333333333332,0.24999999999999997
59,United,0.0,0.0
59,United,0.7,0.6000000000000001
23,India,-0.1,0.1
7,SriLanka,0.0,0.0
23,India,0.0,0.0
7,SriLanka,0.8,1.0
23,India,0.8,1.0
59,United,0.16233766233766236,0.4363636363636364
23,India,-0.05000000000000002,0.6
36,Ukraine,0.0735210453960454,0.39484175734175736
23,India,-0.022222222222222227,0.45555555555555555
41,Myanmar,0.0,0.0
23,India,0.05,0.1
59,United,-0.009469696969696966,0.5271645021645023
23,India,0.22500000000000003,0.7208333333333333
23,India,0.25,0.25
23,India,0.05,0.1
23,India,0.04999999999999999,0.8
23,India,0.22500000000000003,0.7208333333333333
41,Myanmar,0.0,0.0
41,Myanmar,0.0,0.0
59,United,0.21977272727272723,0.53
59,United,0.25069444444444444,0.4979166666666666
59,United,-0.25,0.5
67,UnitedKingdom,-0.25,0.5
59,United,0.0,1.0
67,UnitedKingdom,0.0,1.0
1,Brazil,0.2857142857142857,0.5357142857142857
23,India,0.05,0.1
59,United,0.016666666666666666,0.06666666666666667
59,United,0.0,0.0
6,NorthMacedonia,0.4000000000000001,0.6333333333333334
23,India,0.05,0.1
7,SriLanka,-0.25,0.125
23,India,-0.25,0.125
41,Myanmar,-0.25,0.125
7,SriLanka,0.4,0.4083333333333333
23,India,0.4,0.4083333333333333
41,Myanmar,0.4,0.4083333333333333
7,SriLanka,0.05,0.1
23,India,0.05,0.1
41,Myanmar,0.05,0.1
10,Taiwan,0.2205128205128205,0.47014652014652014
7,SriLanka,-0.05833333333333335,0.3833333333333333
7,SriLanka,-0.050512820512820515,0.5564102564102564
36,Ukraine,0.05,0.1
25,MiddleEast,0.7,0.6000000000000001
69,Africa,0.7,0.6000000000000001
95,NorthAfrica,0.7,0.6000000000000001
5,Italy,0.75,0.7375
5,Italy,0.19318181818181818,0.4772727272727273
23,India,0.0,0.0
23,India,0.05,0.1
25,MiddleEast,0.05,0.1
69,Africa,0.05,0.1
95,NorthAfrica,0.05,0.1
23,India,-0.075,0.23125
41,Myanmar,0.05,0.1
12,Mexico,0.0,0.0
59,United,0.2,0.50625
30,Kenya,0.10892857142857142,0.4571428571428572
23,India,0.16666666666666666,0.5666666666666668
23,India,-0.2,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.05,0.1
59,United,0.375,0.875
14,France,0.029596273291925452,0.4558117003769178
41,Myanmar,-0.15555555555555559,0.2888888888888889
41,Myanmar,0.05,0.1
41,Myanmar,0.0,0.0
41,Myanmar,0.05,0.1
41,Myanmar,0.0,0.0
41,Myanmar,0.0,0.0
59,United,-0.1,0.1
23,India,0.16666666666666666,0.5666666666666668
9,Colombia,0.0,0.0
19,Nigeria,0.35000000000000003,0.7261904761904762
18,SouthAfrica,0.06284722222222222,0.29201388888888885
30,Kenya,0.06284722222222222,0.29201388888888885
69,Africa,0.06284722222222222,0.29201388888888885
19,Nigeria,0.35000000000000003,0.7261904761904762
41,Myanmar,0.05,0.1
23,India,-0.014401515151515148,0.6139999999999999
41,Myanmar,0.0,0.0
78,Ghana,0.5,0.625
59,United,0.0,0.0
23,India,-0.06666666666666665,0.6083333333333334
23,India,0.21368055555555557,0.5724305555555556
23,India,0.0,0.0
19,Nigeria,0.2333333333333333,0.7333333333333334
19,Nigeria,0.08541666666666665,0.5095238095238096
19,Nigeria,0.09999999999999998,0.48333333333333334
25,MiddleEast,0.05,0.1
69,Africa,0.05,0.1
95,NorthAfrica,0.05,0.1
23,India,0.5,0.5
23,India,0.375,0.75
59,United,0.0,0.0
59,United,0.0,0.05
59,United,0.5,0.5
67,UnitedKingdom,0.5,0.5
59,United,0.0,0.0
36,Ukraine,-0.08134920634920635,0.7182946682946683
59,United,-0.019999999999999997,0.3826666666666666
41,Myanmar,0.05,0.1
36,Ukraine,0.10486111111111111,0.3867063492063492
23,India,0.1076530612244898,0.4520408163265306
23,India,0.07532467532467535,0.562049062049062
23,India,0.23737373737373735,0.5060606060606061
23,India,0.0,0.4
23,India,0.65,0.75
7,SriLanka,0.0,0.0
23,India,0.0,0.0
41,Myanmar,0.0,0.0
41,Myanmar,0.05000000000000001,0.6333333333333334
23,India,-0.075,0.23125
23,India,0.033333333333333326,0.16666666666666666
35,Thailand,0.0,0.0
9,Colombia,0.0,0.0
23,India,0.07532467532467535,0.562049062049062
50,Egypt,0.5,0.5
59,United,0.5,0.5
80,UnitedArabEmirates,0.5,0.5
106,Qatar,0.5,0.5
50,Egypt,0.05,0.1
59,United,0.05,0.1
80,UnitedArabEmirates,0.05,0.1
106,Qatar,0.05,0.1
50,Egypt,0.05,0.1
59,United,0.05,0.1
80,UnitedArabEmirates,0.05,0.1
106,Qatar,0.05,0.1
50,Egypt,0.07321428571428572,0.19642857142857142
59,United,0.07321428571428572,0.19642857142857142
80,UnitedArabEmirates,0.07321428571428572,0.19642857142857142
106,Qatar,0.07321428571428572,0.19642857142857142
7,SriLanka,0.05,0.1
23,India,0.05,0.1
35,Thailand,0.0,0.0
59,United,0.7,0.6000000000000001
67,UnitedKingdom,0.7,0.6000000000000001
59,United,0.05,0.1
59,United,0.0,0.0
5,Italy,0.0,0.0
59,United,0.13246753246753246,0.39935064935064934
50,Egypt,0.05,0.1
107,Oman,0.05,0.1
23,India,0.375,0.75
7,SriLanka,0.16208333333333333,0.5191666666666668
7,SriLanka,0.04602272727272727,0.586195286195286
30,Kenya,-0.21666666666666667,0.875
7,SriLanka,0.10952380952380952,0.28690476190476194
11,Philippines,0.10952380952380952,0.28690476190476194
7,SriLanka,0.1514285714285714,0.3242857142857143
11,Philippines,0.1514285714285714,0.3242857142857143
59,United,0.0,0.0
67,UnitedKingdom,0.0,0.0
11,Philippines,-0.041666666666666664,0.42407407407407405
23,India,0.35,0.65
23,India,0.0,0.3333333333333333
7,SriLanka,0.0,0.0
23,India,0.0,0.0
41,Myanmar,0.0,0.0
30,Kenya,0.0,0.0
69,Africa,0.0,0.0
103,EastAfrica,0.0,0.0
133,SouthernAfrica,0.0,0.0
30,Kenya,0.5,0.9
69,Africa,0.5,0.9
103,EastAfrica,0.5,0.9
133,SouthernAfrica,0.5,0.9
59,United,0.30000000000000004,0.75
23,India,0.28367346938775506,0.41581632653061223
4,Australia,0.0472222222222222,0.25277777777777777
59,United,0.05,0.1
6,NorthMacedonia,0.0,0.0
6,NorthMacedonia,0.0,0.0
59,United,0.0,0.0
59,United,0.35,0.55
4,Australia,0.05,0.1
4,Australia,0.08333333333333333,0.4166666666666667
24,Indonesia,-0.09897959183673469,0.5102040816326531
59,United,0.0,0.0
4,Australia,0.052719047619047624,0.4200952380952381
23,India,0.0,0.0
59,United,0.0,0.0
59,United,0.0,0.0
7,SriLanka,0.0,0.0
7,SriLanka,0.0,0.0
19,Nigeria,0.06666666666666667,0.26666666666666666
30,Kenya,0.06666666666666667,0.26666666666666666
23,India,0.0,0.06666666666666667
11,Philippines,-0.0413003663003663,0.5647083685545223
23,India,0.033333333333333354,0.6833333333333333
23,India,-0.3833333333333333,0.8611111111111112
25,MiddleEast,0.2525058275058275,0.5060023310023309
69,Africa,0.2525058275058275,0.5060023310023309
95,NorthAfrica,0.2525058275058275,0.5060023310023309
25,MiddleEast,0.0,0.0
69,Africa,0.0,0.0
95,NorthAfrica,0.0,0.0
59,United,0.35,0.4
59,United,-0.012500000000000004,0.3375
93,Croatia,0.04090909090909091,0.4151515151515151
59,United,-0.20000000000000004,0.8
59,United,-0.3,0.2638888888888889
23,India,0.3,0.95
59,United,0.0,0.0
59,United,0.0,0.0
59,United,-0.012500000000000011,1.0
59,United,-0.09999999999999998,0.875
14,France,-0.1,0.55
86,Denmark,0.0,0.0
86,Denmark,0.0,0.0
41,Myanmar,0.05,0.1
41,Myanmar,0.0,0.0
23,India,0.5,0.5
12,Mexico,-0.10104166666666667,0.41770833333333335
12,Mexico,-0.1,0.1
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.0,0.0
23,India,0.05,0.1
11,Philippines,0.11726190476190476,0.4166666666666667
59,United,0.0,1.0
7,SriLanka,0.23222222222222222,0.6344444444444444
7,SriLanka,-0.25,0.6333333333333333
7,SriLanka,0.31666666666666665,0.6888888888888889
11,Philippines,-0.29523809523809524,0.6523809523809524
23,India,0.3,0.95
59,United,-0.10370370370370373,0.21481481481481482
67,UnitedKingdom,-0.10370370370370373,0.21481481481481482
5,Italy,0.425,0.575
41,Myanmar,0.0,0.0
23,India,0.05,0.1
5,Italy,0.425,0.575
53,Russia,0.425,0.575
84,Netherlands,0.1061147186147186,0.38487373737373737
21,Malaysia,0.15158730158730158,0.5498677248677248
23,India,0.0,0.0
59,United,0.05,0.1
11,Philippines,0.09523809523809523,0.7119047619047619
5,Italy,0.15454545454545454,0.6218181818181818
59,United,0.15454545454545454,0.6218181818181818
5,Italy,0.12999999999999998,0.54
59,United,0.12999999999999998,0.54
23,India,0.05,0.1
23,India,0.05,0.1
53,Russia,0.05,0.1
83,Kazakhstan,0.05,0.1
110,Azerbaijan,0.05,0.1
130,Kyrgyzstan,0.05,0.1
23,India,-0.07777777777777779,0.3944444444444445
7,SriLanka,0.5,0.5
7,SriLanka,0.05,0.1
7,SriLanka,1.0,1.0
59,United,-0.060606060606060615,0.45075757575757586
11,Philippines,0.09523809523809523,0.7119047619047619
23,India,0.0,0.0
59,United,0.24166666666666667,0.3416666666666666
59,United,0.24166666666666667,0.3416666666666666
59,United,0.24166666666666667,0.3416666666666666
32,Venezuela,0.0,0.8125
23,India,0.0,0.0
25,MiddleEast,0.0,0.0
69,Africa,0.0,0.0
95,NorthAfrica,0.0,0.0
25,MiddleEast,0.05,0.1
69,Africa,0.05,0.1
95,NorthAfrica,0.05,0.1
59,United,0.0615873015873016,0.39904761904761904
59,United,0.2,0.5
7,SriLanka,0.05,0.1
59,United,0.5,0.5
59,United,0.10000000000000002,0.36296296296296293
59,United,0.05,0.1
61,Portugal,0.179469696969697,0.46416666666666667
18,SouthAfrica,0.19999999999999998,0.5
69,Africa,0.19999999999999998,0.5
11,Philippines,0.028571428571428574,0.28928571428571426
59,United,0.1,0.26000000000000006
5,Italy,-0.11666666666666663,0.47222222222222227
59,United,0.06229968861547808,0.4294744911521227
23,India,0.0,0.0
23,India,0.05,0.1
59,United,-0.23576388888888888,0.43472222222222223
59,United,0.0,0.0
59,United,0.0,0.0
23,India,-0.2625,0.31875
24,Indonesia,0.1,0.1125
73,Uganda,0.03377192982456141,0.4039473684210526
23,India,0.036620370370370366,0.5358796296296297
5,Italy,-0.5,0.5
10,Taiwan,0.09138655462184873,0.5618347338935573
59,United,0.0,0.0
17,Canada,0.0022534013605442216,0.4612670068027211
13,Georgia,-0.006033549783549786,0.44541396103896097
13,Georgia,0.0,0.0
23,India,0.03409090909090909,0.271969696969697
59,United,-0.13333333333333336,0.4000000000000001
23,India,0.0,0.0
59,United,-0.12453416149068325,0.5972049689440995
59,United,0.09,0.365
86,Denmark,0.0,0.0
59,United,0.12121212121212123,0.42424242424242425
7,SriLanka,0.05,0.1
59,United,0.2833333333333333,0.3833333333333333
59,United,0.2833333333333333,0.3833333333333333
24,Indonesia,0.5,0.5
23,India,0.0,0.0
59,United,0.2833333333333333,0.3833333333333333
59,United,0.2833333333333333,0.3833333333333333
59,United,0.16666666666666666,0.3166666666666667
59,United,0.2833333333333333,0.3833333333333333
59,United,0.2833333333333333,0.3833333333333333
59,United,0.2833333333333333,0.3833333333333333
59,United,0.0,0.0
