checked_link,facebook_ids,facebook_links,id,social_medias,twitter_ids,twitter_links
https://factuel.afp.com/non-ce-visuel-ne-prouve-pas-linefficacite-du-masque-chirurgical-contre-le-covid-19,,https://www.facebook.com/afpfactuel/,150,0,,https://twitter.com/messages/compose?recipient_id=932615724614471680&ref_src=twsrc%5Etfw
https://healthfeedback.org/claimreview/facebook-posts-misinterpret-a-study-of-455-contacts-of-an-asymptomatic-covid-19-carrier-to-claim-that-asymptomatic-spread-does-not-occur/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Ffacebook-posts-misinterpret-a-study-of-455-contacts-of-an-asymptomatic-covid-19-carrier-to-claim-that-asymptomatic-spread-does-not-occur%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",151,0,,https://twitter.com/intent/tweet?text=Facebook%20posts%20misinterpret%20a%20study%20of%20455%20contacts%20of%20an%20asymptomatic%20COVID-19%20carrier%20to%20claim%20that%20asymptomatic%20spread%20does%20not%20occur&url=https://healthfeedback.org/claimreview/facebook-posts-misinterpret-a-study-of-455-contacts-of-an-asymptomatic-covid-19-carrier-to-claim-that-asymptomatic-spread-does-not-occur/&via=HealthFeedback
https://www.factcheck.org/2020/05/covid-19-isnt-caused-by-bacteria/,"1129236544104134,1042084916189863,1129236544104134","https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F05%2Fcovid-19-isnt-caused-by-bacteria%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=COVID-19%20Isn%27t%20Caused%20by%20Bacteria,https://www.facebook.com/846069605754164/posts/1129236544104134,https://www.facebook.com/760575171007507/posts/1042084916189863,https://www.facebook.com/846069605754164/posts/1129236544104134",152,2,,https://twitter.com/intent/tweet?text=COVID-19%20Isn%27t%20Caused%20by%20Bacteria&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F05%2Fcovid-19-isnt-caused-by-bacteria%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg
https://maldita.es/malditobulo/20210203/mural-mascarillas-banderas-1994/,"3244007935663249,3193363627350303,3013496855336982,1405682836298649","https://www.facebook.com/sharer.php?u=https://maldita.es/malditobulo/20210203/mural-mascarillas-banderas-1994/?utm_source=twitter&utm_medium=compartido&utm_campaign=No%2C%20este%20mural%20de%20personas%20con%20mascarillas%20con%20banderas%20no%20se%20hizo%20para%20el%20aeropuerto%20de%20Denver%20en%201994%20ni%20predijo%20la%20pandemia%3A%20es%20una%20obra%20actual&t=No, este mural de personas con mascarillas con banderas no se hizo para el aeropuerto de Denver en 1994 ni predijo la pandemia: es una obra actual,https://www.facebook.com/xana.natura/posts/3244007935663249,https://www.facebook.com/chistianjoy/posts/3193363627350303,https://www.facebook.com/photo?fbid=3013496855336982&set=a.149984828354880,https://www.facebook.com/photo?fbid=1405682836298649&set=basw.Abq4JwK6A37Cuu2I9-iJW9AFl68hv3go-3X4YpIHVfFTagTdKhM792xt4Inpyz6tORsyIyDHfhevTDOW4PcpTRve-fNFKq4psk6vRSTPtUrg7SyIOEA5J3-tvfUKTb6gtPlWOGCI6-nnaQkuLPVLMgLVrY1gOxZYS5CCx5oTB3OuKSVul02R8BbPkHJAZpzugOs&opaqueCursor=AbonfUiL82S1Gek5HOREmaMqp_YexvH5WCQohcae15dlsEIuvNuYnA1agOSSKERNmtvLTZOzXNwiDjuGacAXVaQ8_qPvJNVm52jZ_cvHIKx8J50lTwTquDkwEHUwrFQMxboi8cRCnG3OBHntrF_wrNK_S3FhPLJNxp676Gq016jtwUY2QEQIxoysIccKWh5oQSxcLbM3-tnZTq2vG6LY9ecAn71W5tOieDyZI1M8tis3iuOPRpXUTpBPSMtnqtoREFg7Ih4InA5Qsd125rxmi2kNjwa-ZAnD2jm0OfUkhezmDtQK6gStg9J5kLebrinBhb9jDZoInsa7vqjGuEorXiwfCPCUv2opur6N14e7ABiCNEym3sQktnV5XNg-jtGL1jm1iXvrXKFaCLe635mzfaksomLbL3pDFd8r_Q8q3FU5CAFsyQzbJzSS5vrS2G2GeY6WMDG22JkK6et1dBtmx_JJ9CvgXnn_IoTwu5xG3YtJlS-VJKhcX1SiCO_642q2fAj9RXq0JJ5iLSEaBYdWCz3NqkY1YAZptY8VRIuE_hPSeFxE5g0t3vh6p4HBPE3jksFlHbTswOLFtOsPUrfX4eRKqtRPXw6gIq8cJFnOyeTb0QHyrx443P1t8zWpjP2s3zdpCW0gFEjnkn2povBHWk0TjFIZ3aWhKXjWHUUABoza4XtvJYaY6W7HumQM0qdbz8n-Y_o5KltwuyixL-rzxm5uaVhMwNhHbpERe88EsRkj2SMPZpE8xtmMsIJgHKPuO0v8GZ-Z_fx3xM6LLNkApzC5B2GGPnZd9ViL8udbjUh37crxPiBjt53r5IgjNszBb_8480OKSn8T7MB7Letg92gBEf68AESLJy7kxH8ANYSsswA-NYjU64rNXC9mZYAmGFJfxLyfMaxgVxSDjU4tCBY-qNVKY4_-Hw2Epkd-UU7YukxpG_RpJtEZmzU_-zCSs1pCGDZAbfP14JypU3LXSdNg4fsXRmmi5TISzZ2owaTrpEcvsvnNip1k8yqrxzd7lN2wnu7jOEYgaFeymHyro3ZIoF5VWrGyQ15muAsyM1ZENtJkfdCvFaH7BmxncvkYeQucFU04RBqcBQTiFBo9ws-mHUMpPDNiirdJlVqSXAbaKpy_5oKLM0KBC7h99g9Seulg2w16J_RgMS7FR1rn-vz0wZOTyVgLM3XA8W6KzMgK_SULdXc_Q48T8G12itFfJeCjEupm1jUb48QVveBFKXl8g_1KS1km6JOwp_4vPjdFPw,https://www.facebook.com/groups/Bolsonaro100/permalink/1200229626997192/,https://www.facebook.com/mhemeroteca/",153,2,,"https://twitter.com/intent/tweet?text=No, este mural de personas con mascarillas con banderas no se hizo para el aeropuerto de Denver en 1994 ni predijo la pandemia: es una obra actual https%3A%2F%2Fmaldita.es%2Fmalditobulo%2F20210203%2Fmural-mascarillas-banderas-1994%2F%3Futm_source%3Dtwitter%26utm_medium%3Dcompartido%26utm_campaign%3DNo%252C%2520este%2520mural%2520de%2520personas%2520con%2520mascarillas%2520con%2520banderas%2520no%2520se%2520hizo%2520para%2520el%2520aeropuerto%2520de%2520Denver%2520en%25201994%2520ni%2520predijo%2520la%2520pandemia%253A%2520es%2520una%2520obra%2520actual"
https://www.factcheck.org/2020/07/covid-19-testing-truck-logo-depicts-an-aardvark-not-death-deity/,,"https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F07%2Fcovid-19-testing-truck-logo-depicts-an-aardvark-not-death-deity%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=COVID-19%20Testing%20Truck%20Logo%20Depicts%20an%20Aardvark%2C%20Not%20Death%20Deity",154,0,,https://twitter.com/intent/tweet?text=COVID-19%20Testing%20Truck%20Logo%20Depicts%20an%20Aardvark%2C%20Not%20Death%20Deity&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F07%2Fcovid-19-testing-truck-logo-depicts-an-aardvark-not-death-deity%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg
https://www.factcheck.org/2020/07/covid-19-data-reporting-changed-but-not-floridas-case-count/,10158474451435420,"https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F07%2Fcovid-19-data-reporting-changed-but-not-floridas-case-count%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=COVID-19%20Data-Reporting%20Changed%2C%20But%20Not%20Florida%27s%20Case%20Count,https://www.facebook.com/rondwyersettingtherecordstraight/photos/a.1073045076156839/3101054480022545/?type=3&__xts__[0]=68.ARCWTp3rMA-ZWZjS6Zq7F0HRXrCTNquBhpwCl3lcAhkXueJ_fDXb4mYkozSxDZ0GR8EgRMObX36BYqTYQN49GcqSHhlpCqJMy_k1gpd-uaglkCogwGomZWFaluIhGcD6TdtPdxogbvtm0d_opZbDCNHVxG9fVEF4PyS_2n0CEs7hTmECqrTpfdVnQRS6M2hy6fSHr6OIzKLgzPCFEIArhN15PqhlcIGP5mCCvBdnnRtg4_YpeNXCT-gP8JaMv6NMKX0YTzjLhOW5oI6wcZ9S16_yxJ0M59kQeYtv_U63Zu_rcKL_T1JsVP1M4CPUii7p4WK7yw,https://www.facebook.com/photo.php?fbid=10158474451435420&set=a.10150171372085420&type=3",155,3,"1285765280606625794,1285771674001068032","https://twitter.com/intent/tweet?text=COVID-19%20Data-Reporting%20Changed%2C%20But%20Not%20Florida%27s%20Case%20Count&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F07%2Fcovid-19-data-reporting-changed-but-not-floridas-case-count%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg,https://twitter.com/DeAnna4Congress/status/1285765280606625794,https://twitter.com/DeAnna4Congress/status/1285771674001068032"
https://maldita.es/malditaciencia/20210204/el-video-lleno-de-falsedades-en-el-que-un-presentador-mide-el-nivel-de-oxigeno-dentro-de-una-mascarilla-de-un-nino-el-aire-exhalado-siempre-tiene-menos-oxigeno-pero-las-mascarillas-no-lo-retienen/,,"https://www.facebook.com/sharer.php?u=https://maldita.es/malditaciencia/20210204/el-video-lleno-de-falsedades-en-el-que-un-presentador-mide-el-nivel-de-oxigeno-dentro-de-una-mascarilla-de-un-nino-el-aire-exhalado-siempre-tiene-menos-oxigeno-pero-las-mascarillas-no-lo-retienen/?utm_source=twitter&utm_medium=compartido&utm_campaign=Las%20afirmaciones%20falsas%20del%20v%C3%ADdeo%20sobre%20el%20nivel%20de%20ox%C3%ADgeno%20dentro%20de%20una%20mascarilla%20de%20un%20ni%C3%B1o%3A%20el%20aire%20exhalado%20siempre%20tiene%20menos%20ox%C3%ADgeno%20pero%20las%20mascarillas%20no%20lo%20retienen&t=Las afirmaciones falsas del vídeo sobre el nivel de oxígeno dentro de una mascarilla de un niño: el aire exhalado siempre tiene menos oxígeno pero las mascarillas no lo retienen,https://www.facebook.com/mhemeroteca/",156,1,1275800328785416192,"https://twitter.com/intent/tweet?text=Las afirmaciones falsas del vídeo sobre el nivel de oxígeno dentro de una mascarilla de un niño: el aire exhalado siempre tiene menos oxígeno pero las mascarillas no lo retienen https%3A%2F%2Fmaldita.es%2Fmalditaciencia%2F20210204%2Fel-video-lleno-de-falsedades-en-el-que-un-presentador-mide-el-nivel-de-oxigeno-dentro-de-una-mascarilla-de-un-nino-el-aire-exhalado-siempre-tiene-menos-oxigeno-pero-las-mascarillas-no-lo-retienen%2F%3Futm_source%3Dtwitter%26utm_medium%3Dcompartido%26utm_campaign%3DLas%2520afirmaciones%2520falsas%2520del%2520v%25C3%25ADdeo%2520sobre%2520el%2520nivel%2520de%2520ox%25C3%25ADgeno%2520dentro%2520de%2520una%2520mascarilla%2520de%2520un%2520ni%25C3%25B1o%253A%2520el%2520aire%2520exhalado%2520siempre%2520tiene%2520menos%2520ox%25C3%25ADgeno%2520pero%2520las%2520mascarillas%2520no%2520lo%2520retienen,https://twitter.com/DrEricBall/status/1275800328785416192?ref_src=twsrc%5Etfw"
https://factcheck.afp.com/discredited-scientific-paper-behind-false-claims-covid-5g-link,,https://www.facebook.com/AFPFactCheck/,157,0,,
http://mythdetector.ge/en/myth/does-united-states-democratic-party-influence-selection-drugs-treat-covid-19,,https://www.facebook.com/mythdetector/,158,1,1241367239900778501,https://twitter.com/realDonaldTrump/status/1241367239900778501
https://www.politifact.com/factchecks/2020/jun/23/viral-image/no-aoc-didnt-tweet-about-closing-businesses-until-/,"10156967367381396,10156967367381396","https://www.facebook.com/politifact/,https://www.facebook.com/photo.php?fbid=10156967367381396&set=a.10151139125251396&type=3&theater,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/photo.php?fbid=10156967367381396&set=a.10151139125251396&type=3&theater,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/jun/23/viral-image/no-aoc-didnt-tweet-about-closing-businesses-until-/&display=popup&ref=plugin&src=share_button",159,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://factcheck.afp.com/hoax-posts-offer-hazard-pay-us-pandemic-workers,,https://www.facebook.com/AFPFactCheck/,160,0,,
https://www.politifact.com/factchecks/2020/jun/23/donald-trump/trump-wrongly-claims-biden-wants-prosecute-churchg/,,"https://www.facebook.com/politifact/,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/jun/23/donald-trump/trump-wrongly-claims-biden-wants-prosecute-churchg/&display=popup&ref=plugin&src=share_button",161,0,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://healthfeedback.org/claimreview/baseless-speculations-underpin-a-retracted-editorial-claiming-spontaneous-generation-of-sars-cov-2-in-skin-cells-exposed-to-5g-waves/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fbaseless-speculations-underpin-a-retracted-editorial-claiming-spontaneous-generation-of-sars-cov-2-in-skin-cells-exposed-to-5g-waves%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",162,0,,https://twitter.com/intent/tweet?text=Baseless%20speculations%20underpin%20a%20retracted%20editorial%20claiming%20spontaneous%20generation%20of%20SARS-CoV-2%20in%20skin%20cells%20exposed%20to%205G%20waves&url=https://healthfeedback.org/claimreview/baseless-speculations-underpin-a-retracted-editorial-claiming-spontaneous-generation-of-sars-cov-2-in-skin-cells-exposed-to-5g-waves/&via=HealthFeedback
https://factuel.afp.com/il-ny-pas-dadn-humain-dangereux-dans-les-vaccins,,https://www.facebook.com/afpfactuel/,163,0,,https://twitter.com/messages/compose?recipient_id=932615724614471680&ref_src=twsrc%5Etfw
https://healthfeedback.org/claimreview/scientific-evidence-supports-the-use-of-face-masks-for-reducing-the-transmission-of-respiratory-diseases-including-covid-19/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fscientific-evidence-supports-the-use-of-face-masks-for-reducing-the-transmission-of-respiratory-diseases-including-covid-19%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",164,0,,https://twitter.com/intent/tweet?text=Scientific%20evidence%20supports%20the%20use%20of%20face%20masks%20for%20reducing%20the%20transmission%20of%20respiratory%20diseases%20including%20COVID-19&url=https://healthfeedback.org/claimreview/scientific-evidence-supports-the-use-of-face-masks-for-reducing-the-transmission-of-respiratory-diseases-including-covid-19/&via=HealthFeedback
https://www.politifact.com/factchecks/2020/jun/15/facebook-posts/chuck-norris-felled-tiny-virus-dont-believe-it/,,"https://www.facebook.com/politifact/,https://web.archive.org/web/20200615012805/https://www.facebook.com/172793626648249/photos/a.174092709851674/632740230653584/?type=3,https://www.facebook.com/officialchucknorrispage,https://www.facebook.com/officialchucknorrispage,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/jun/15/facebook-posts/chuck-norris-felled-tiny-virus-dont-believe-it/&display=popup&ref=plugin&src=share_button",165,0,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://factcheck.afp.com/disgraced-us-researcher-makes-false-claims-about-vaccine-safety,,https://www.facebook.com/AFPFactCheck/,166,0,,
https://correctiv.org/faktencheck/2020/08/31/nein-us-behoerde-bestaetigt-nicht-dass-5g-eine-covid-19-erkrankung-verursachen-kann/,,"https://www.facebook.com/correctiv.org,https://www.facebook.com/correctiv.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fcorrectiv.org%2Ffaktencheck%2F2020%2F08%2F31%2Fnein-us-behoerde-bestaetigt-nicht-dass-5g-eine-covid-19-erkrankung-verursachen-kann%2F,https://www.facebook.com/correctiv.org",167,0,,https://twitter.com/intent/tweet?text=Nein%2C%20US-Beh%C3%B6rde%20best%C3%A4tigt%20nicht%2C%20dass%205G%20eine%20Covid-19-Erkrankung%20verursachen%20kann&url=https%3A%2F%2Fcorrectiv.org%2Ffaktencheck%2F2020%2F08%2F31%2Fnein-us-behoerde-bestaetigt-nicht-dass-5g-eine-covid-19-erkrankung-verursachen-kann%2F
https://www.politifact.com/factchecks/2020/jun/22/facebook-posts/no-evidence-tying-bill-gates-100-billion-covid-19-/,,"https://www.facebook.com/politifact/,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/jun/22/facebook-posts/no-evidence-tying-bill-gates-100-billion-covid-19-/&display=popup&ref=plugin&src=share_button",168,0,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://www.factcheck.org/2020/07/face-mask-exempt-card-isnt-legitimate/,,"https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F07%2Fface-mask-exempt-card-isnt-legitimate%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=%27Face%20Mask%20Exempt%20Card%27%20Isn%27t%20Legitimate",169,0,,https://twitter.com/intent/tweet?text=%27Face%20Mask%20Exempt%20Card%27%20Isn%27t%20Legitimate&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F07%2Fface-mask-exempt-card-isnt-legitimate%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg
https://kallkritikbyran.se/svenskar-varnar-varandra-for-corona-app-i-usa/,,https://www.facebook.com/K%C3%A4llkritikbyr%C3%A5n-107885880815430/,170,0,,
https://healthfeedback.org/claimreview/osha-recommends-the-use-of-cloth-face-coverings-at-the-workplace-contrary-to-claim-by-peggy-hall/,,"https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fosha-recommends-the-use-of-cloth-face-coverings-at-the-workplace-contrary-to-claim-by-peggy-hall%2F,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",171,0,,https://twitter.com/intent/tweet?text=OSHA%20recommends%20using%20cloth%20face%20coverings%20at%20the%20workplace%2C%20contrary%20to%20claim%20by%20Peggy%20Hall&url=https://healthfeedback.org/claimreview/osha-recommends-the-use-of-cloth-face-coverings-at-the-workplace-contrary-to-claim-by-peggy-hall/&via=HealthFeedback
https://www.politifact.com/factchecks/2020/jun/29/facebook-posts/claim-tony-evers-ordered-us-flag-removed-ridiculou/,581827499191060,"https://www.facebook.com/politifact/,https://www.facebook.com/photo.php?fbid=581827499191060&set=a.106986493341832&type=3&theater,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/jun/29/facebook-posts/claim-tony-evers-ordered-us-flag-removed-ridiculou/&display=popup&ref=plugin&src=share_button",172,3,"1253761766787555335,1253761766787555335,1253766698349576200","https://twitter.com/Politifact/,https://twitter.com/sbauerAP/status/1253761766787555335,https://twitter.com/sbauerAP/status/1253761766787555335,https://twitter.com/sbauerAP/status/1253766698349576200,https://twitter.com/Politifact/"
https://www.factcheck.org/2020/07/officials-didnt-say-epstein-associate-has-covid-19/,"2992467320874118,10214361581987294","https://www.facebook.com/factcheck.org,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.factcheck.org%2F2020%2F07%2Fofficials-didnt-say-epstein-associate-has-covid-19%2F%3Futm_source%3Dfacebook%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&t=Officials%20Didn%27t%20Say%20Epstein%20Associate%20Has%20COVID-19,https://www.facebook.com/337624719691738/posts/2992467320874118,https://www.facebook.com/photo.php?fbid=10214361581987294&set=a.1037177183574&type=3&theater",173,2,,https://twitter.com/intent/tweet?text=Officials%20Didn%27t%20Say%20Epstein%20Associate%20Has%20COVID-19&url=https%3A%2F%2Fwww.factcheck.org%2F2020%2F07%2Fofficials-didnt-say-epstein-associate-has-covid-19%2F%3Futm_source%3Dtwitter%26utm_medium%3Dsocial%26utm_campaign%3Dsocial-pug&via=factcheckdotorg
https://www.politifact.com/factchecks/2020/jun/29/viral-image/sarah-huckabee-sanders-didnt-tweet-conspiracy-theo/,10158624993130663,"https://www.facebook.com/politifact/,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/photo.php?fbid=10158624993130663&set=a.90771730662&type=3&theater,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/jun/29/viral-image/sarah-huckabee-sanders-didnt-tweet-conspiracy-theo/&display=popup&ref=plugin&src=share_button",174,3,"1270628112926212097,1270628112926212097","https://twitter.com/Politifact/,https://twitter.com/hucklebee_sarah/status/1270628112926212097,https://twitter.com/hucklebee_sarah/status/1270628112926212097,https://twitter.com/Politifact/"
https://www.politifact.com/factchecks/2020/may/27/donald-trump/trump-said-pa-rep-conor-lamb-backed-nancy-pelosi-h/,,"https://www.facebook.com/politifact/,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/may/27/donald-trump/trump-said-pa-rep-conor-lamb-backed-nancy-pelosi-h/&display=popup&ref=plugin&src=share_button",175,1,"1265257673039249408,1265003614994644992","https://twitter.com/Politifact/,https://twitter.com/realDonaldTrump/status/1265257673039249408?s=20,https://twitter.com/ConorLambPA/status/1265003614994644992?s=20,https://twitter.com/Politifact/"
https://healthfeedback.org/claimreview/covid-19-cases-in-the-u-s-are-mainly-detected-by-highly-specific-molecular-testing-not-antibody-testing/,"2800795210181464,2800795210181464","https://facebook.com/HealthFeedback/,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fhealthfeedback.org%2Fclaimreview%2Fcovid-19-cases-in-the-u-s-are-mainly-detected-by-highly-specific-molecular-testing-not-antibody-testing%2F,https://www.facebook.com/photo.php?fbid=2800795210181464&set=a.1778273595766969&type=3&theater,https://www.facebook.com/photo.php?fbid=2800795210181464&set=a.1778273595766969&type=3&theater,https://facebook.com/HealthFeedback/,https://www.facebook.com/HealthFeedback/",176,2,,https://twitter.com/intent/tweet?text=COVID-19%20cases%20in%20the%20U.S.%20are%20mainly%20detected%20by%20highly%20specific%20molecular%20testing%2C%20not%20antibody%20testing&url=https://healthfeedback.org/claimreview/covid-19-cases-in-the-u-s-are-mainly-detected-by-highly-specific-molecular-testing-not-antibody-testing/&via=HealthFeedback
https://www.politifact.com/factchecks/2020/may/27/viral-image/no-photo-doesnt-show-gretchen-whitmer-breaking-soc/,"2924644084323331,2924644084323331","https://www.facebook.com/politifact/,https://www.facebook.com/photo.php?fbid=2924644084323331&set=a.1899305843523832&type=3&theater,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/photo.php?fbid=2924644084323331&set=a.1899305843523832&type=3&theater,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/may/27/viral-image/no-photo-doesnt-show-gretchen-whitmer-breaking-soc/&display=popup&ref=plugin&src=share_button",177,2,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://www.politifact.com/factchecks/2020/may/27/viral-image/no-crucifixion-photo-doesnt-show-pandemic-proteste/,2593651360908474,"https://www.facebook.com/politifact/,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/photo.php?fbid=2593651360908474&set=a.1376598575947098&type=3&theater,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/may/27/viral-image/no-crucifixion-photo-doesnt-show-pandemic-proteste/&display=popup&ref=plugin&src=share_button",178,3,"1184254666315456512,1184254666315456512","https://twitter.com/Politifact/,https://twitter.com/SbwayIraq/status/1184254666315456512?s=20,https://twitter.com/SbwayIraq/status/1184254666315456512?s=20,https://twitter.com/Politifact/"
https://maldita.es/malditobulo/20200522/resultado-positivo-covid-19-donald-trump/,,"https://www.facebook.com/sharer.php?u=https://maldita.es/malditobulo/20200522/resultado-positivo-covid-19-donald-trump/?utm_source=twitter&utm_medium=compartido&utm_campaign=No%2C%20este%20v%C3%ADdeo%20que%20anuncia%20el%20resultado%20positivo%20por%20COVID-19%20de%20Donald%20Trump%20no%20es%20real%3A%20es%20un%20fragmento%20manipulado&t=No, este vídeo que anuncia el resultado positivo por COVID-19 de Donald Trump no es real: es un fragmento manipulado,https://www.facebook.com/mhemeroteca/",179,0,,"https://twitter.com/intent/tweet?text=No, este vídeo que anuncia el resultado positivo por COVID-19 de Donald Trump no es real: es un fragmento manipulado https%3A%2F%2Fmaldita.es%2Fmalditobulo%2F20200522%2Fresultado-positivo-covid-19-donald-trump%2F%3Futm_source%3Dtwitter%26utm_medium%3Dcompartido%26utm_campaign%3DNo%252C%2520este%2520v%25C3%25ADdeo%2520que%2520anuncia%2520el%2520resultado%2520positivo%2520por%2520COVID-19%2520de%2520Donald%2520Trump%2520no%2520es%2520real%253A%2520es%2520un%2520fragmento%2520manipulado"
https://www.politifact.com/factchecks/2020/jul/16/viral-image/no-photo-doesnt-show-fauci-and-obama-wuhan/,,"https://www.facebook.com/politifact/,https://www.facebook.com/help/1952307158131536?helpref=related,https://www.facebook.com/politifact/,https://www.facebook.com/sharer/sharer.php?app_id=454308342057334&sdk=joey&u=https://www.politifact.com/factchecks/2020/jul/16/viral-image/no-photo-doesnt-show-fauci-and-obama-wuhan/&display=popup&ref=plugin&src=share_button",180,0,,"https://twitter.com/Politifact/,https://twitter.com/Politifact/"
https://voxukraine.org/uk/fejk-ukrayinski-vijskovosluzhbovtsi-pomerli-vid-amerikanskoyi-vaktsini-proti-covid-19/,,"https://www.facebook.com/VoxUkraine.Ukranian/,https://www.facebook.com/VoxUkraine.Ukranian/,https://facebook.com/VoxUkraine.Ukranian/",181,0,,
https://voxukraine.org/uk/fejk-vikrittya-faktiv-pro-zaplanovanu-pandemiyu-na-amerikanskomu-mitingu/,,"https://www.facebook.com/VoxUkraine.Ukranian/,https://www.facebook.com/yelenanikitskayapage/videos/855014708356261/?v=855014708356261,https://www.facebook.com/yelenanikitskayapage/videos/855014708356261/?v=855014708356261,https://www.facebook.com/VoxUkraine.Ukranian/,https://facebook.com/VoxUkraine.Ukranian/",182,0,,
