,screen_name,en_astroturf,en_fake_follower,en_financial,en_other,en_overall,en_self_declared,en_spammer,astroturf,fake_follower,financial,other,overall,self_declared,spammer,en_cap,universal_cap
163,@WHNSC45,0.09,0.09,0.0,0.47,0.47,0.13,0.01,0.13,0.11,0.0,0.32,0.49,0.09,0.01,0.7969641686241824,0.8053250497193561
164,@LucianoHuck,0.05,0.02,0.0,0.41,0.37,0.01,0.01,0.03,0.04,0.0,0.22,0.42,0.0,0.0,0.7920317685697057,0.8039704121290502
165,@compolmlr,0.05,0.33,0.01,0.63,0.63,0.24,0.14,0.04,0.18,0.0,0.73,0.73,0.27,0.07,0.7965971518887632,0.8082278383974655
166,@AHS_media,0.14,0.07,0.0,0.53,0.53,0.14,0.01,0.02,0.03,0.0,0.6,0.6,0.06,0.01,0.7971422227407965,0.8052444082217497
167,@UNESPA,0.07,0.06,0.0,0.7,0.7,0.01,0.0,0.03,0.02,0.0,0.26,0.19,0.0,0.0,0.797782173166965,0.6945161422354588
168,@Armstrongthevdj,0.13,0.02,0.01,0.04,0.02,0.0,0.0,0.09,0.04,0.0,0.01,0.03,0.0,0.0,0.2520419704315795,0.28846389695411967
169,@HummaSaif,0.12,0.09,0.0,0.31,0.2,0.01,0.0,0.1,0.05,0.0,0.34,0.19,0.0,0.0,0.6915799517497913,0.6945161422354588
170,@MAECgob,0.19,0.04,0.0,0.42,0.36,0.01,0.0,0.12,0.03,0.0,0.24,0.39,0.0,0.0,0.7907586934369296,0.8023863559365568
171,@meti_NIPPON,0.07,0.19,0.01,0.69,0.69,0.06,0.08,0.05,0.14,0.03,0.63,0.63,0.09,0.01,0.7973765977480777,0.8052176344738626
172,@ShefVaidya,0.35,0.06,0.0,0.2,0.14,0.0,0.0,0.26,0.03,0.0,0.15,0.3,0.0,0.0,0.5778862084370772,0.7865642668428161
173,@SwanseabayNHS,0.08,0.05,0.0,0.5,0.5,0.0,0.0,0.06,0.05,0.0,0.43,0.48,0.02,0.0,0.7971612475312038,0.8052475029769541
174,@iashutosh23,0.12,0.07,0.0,0.31,0.13,0.0,0.01,0.12,0.02,0.0,0.05,0.18,0.0,0.01,0.5539725719744064,0.6784864269642225
175,@KeishaBottoms,0.12,0.03,0.0,0.15,0.16,0.0,0.0,0.17,0.0,0.0,0.13,0.23,0.0,0.0,0.621687023966582,0.7437205366967014
176,@mab_sp125,0.29,0.07,0.0,0.41,0.35,0.03,0.0,0.25,0.03,0.01,0.4,0.19,0.01,0.0,0.7892294694438972,0.6945161422354588
177,@shiv_shaktii,0.24,0.15,0.0,0.61,0.29,0.0,0.02,0.3,0.08,0.0,0.54,0.27,0.0,0.01,0.7717813288270262,0.7733457112766196
178,@shahwaizAliKha4,0.0,0.14,0.02,0.06,0.12,0.0,0.05,0.01,0.06,0.0,0.15,0.09,0.0,0.02,0.5288664776112156,0.4658392474232361
179,@vonderleyen,0.14,0.06,0.0,0.7,0.7,0.07,0.0,0.1,0.13,0.0,0.52,0.45,0.1,0.02,0.797782173166965,0.8048245702790952
180,@etman09,0.12,0.09,0.07,0.56,0.2,0.02,0.03,0.12,0.09,0.0,0.2,0.2,0.0,0.01,0.6915799517497913,0.7089830786080018
181,@paololuers,0.15,0.03,0.0,0.38,0.3,0.01,0.0,0.06,0.0,0.0,0.25,0.5,0.0,0.0,0.7759887465100499,0.8053787930995948
182,@LiveLawIndia,0.12,0.14,0.01,0.72,0.72,0.27,0.03,0.11,0.11,0.02,0.67,0.67,0.25,0.05,0.7989890411370751,0.8055586579935085
183,@ravivallabha,0.2,0.19,0.01,0.62,0.27,0.0,0.0,0.22,0.1,0.02,0.24,0.24,0.01,0.0,0.7611878625273879,0.7527121552274618
184,@ZoranRuvidic,0.16,0.2,0.02,0.42,0.16,0.01,0.09,0.08,0.19,0.0,0.26,0.14,0.0,0.02,0.621687023966582,0.5982419966968565
185,@OPSOMS_Col,0.17,0.08,0.0,0.52,0.45,0.04,0.01,0.02,0.05,0.01,0.41,0.33,0.0,0.0,0.7966467093695401,0.7947108099739177
186,@yanwang10508606,0.08,0.08,0.21,0.55,0.34,0.05,0.07,0.11,0.09,0.0,0.34,0.16,0.01,0.01,0.7874002196908744,0.6415870166679795
187,@SBInfectologia,0.27,0.27,0.04,0.65,0.65,0.17,0.06,0.2,0.19,0.0,0.24,0.33,0.0,0.04,0.7966368747455678,0.7947108099739177
188,@xsaezll,0.22,0.02,0.01,0.33,0.28,0.0,0.0,0.17,0.02,0.0,0.07,0.11,0.0,0.01,0.7668769621923945,0.5222398722127631
189,@felipe_sola,0.2,0.1,0.0,0.53,0.53,0.01,0.0,0.19,0.16,0.0,0.28,0.49,0.0,0.0,0.7971422227407965,0.8053250497193561
190,@porquetendencia,0.06,0.15,0.01,0.68,0.68,0.35,0.05,0.05,0.09,0.01,0.86,0.86,0.28,0.0,0.797075908158591,0.8421031637823202
191,@hasslananas,0.01,0.08,0.02,0.18,0.1,0.0,0.04,0.03,0.0,0.0,0.05,0.05,0.0,0.0,0.4756769663222349,0.3469210182245441
192,@vaitor,0.14,0.22,0.01,0.29,0.3,0.0,0.06,0.07,0.18,0.0,0.44,0.3,0.0,0.01,0.7759887465100499,0.7865642668428161
193,@112Cantabria,0.09,0.05,0.0,0.78,0.78,0.01,0.04,0.03,0.04,0.0,0.54,0.32,0.01,0.01,0.8076035454448582,0.792436790569533
194,@nataliexdean,0.27,0.06,0.0,0.23,0.12,0.01,0.0,0.11,0.04,0.0,0.25,0.33,0.0,0.01,0.5288664776112156,0.7947108099739177
195,@PhrmMar,0.17,0.14,0.0,0.62,0.62,0.02,0.0,0.09,0.07,0.01,0.42,0.42,0.02,0.0,0.796622208632847,0.8039704121290502
196,@rahant1981,0.02,0.17,0.13,0.17,0.11,0.0,0.06,0.02,0.21,0.06,0.22,0.22,0.0,0.06,0.5027122940873614,0.7334998320027682
197,@BFMTV,0.07,0.19,0.0,0.89,0.89,0.18,0.04,0.05,0.14,0.02,0.78,0.78,0.1,0.03,0.8595061719862279,0.8148417533461276
198,@Tonicanto1,0.26,0.15,0.0,0.51,0.25,0.0,0.0,0.18,0.09,0.0,0.21,0.32,0.0,0.0,0.7470839770895665,0.792436790569533
199,@RishabhS3011,0.15,0.09,0.09,0.29,0.36,0.01,0.18,0.11,0.11,0.02,0.36,0.38,0.0,0.14,0.7907586934369296,0.801617083559931
200,@mythoey,0.04,0.25,0.07,0.31,0.31,0.0,0.06,0.06,0.19,0.1,0.32,0.35,0.0,0.08,0.779581525363529,0.7982287282125168
201,@rgillavedra,0.07,0.08,0.0,0.53,0.24,0.0,0.0,0.02,0.02,0.0,0.18,0.35,0.0,0.0,0.7384783166429812,0.7982287282125168
202,@PriyankaPulla,0.18,0.01,0.0,0.19,0.08,0.0,0.01,0.18,0.01,0.0,0.16,0.15,0.0,0.01,0.4197222421546159,0.6207049850511144
203,@isabelleory,0.11,0.08,0.01,0.34,0.15,0.01,0.0,0.08,0.0,0.0,0.09,0.1,0.0,0.01,0.6004883262510591,0.49449072748283696
204,@KeatonPatti,0.03,0.31,0.0,0.34,0.35,0.06,0.01,0.06,0.18,0.01,0.44,0.22,0.05,0.0,0.7892294694438972,0.7334998320027682
205,@DeTaquitoCM,0.25,0.2,0.01,0.72,0.72,0.01,0.01,0.13,0.06,0.0,0.26,0.35,0.01,0.0,0.7989890411370751,0.7982287282125168
206,@peterfalktoft,0.02,0.09,0.0,0.38,0.18,0.01,0.0,0.02,0.0,0.0,0.24,0.08,0.01,0.0,0.659646495284545,0.43650814830094437
207,@PortTarragona,0.03,0.1,0.0,0.67,0.31,0.05,0.0,0.01,0.03,0.01,0.42,0.46,0.02,0.0,0.779581525363529,0.8050029368890766
208,@ASlavitt,0.11,0.13,0.02,0.29,0.24,0.0,0.0,0.11,0.06,0.02,0.38,0.29,0.0,0.0,0.7384783166429812,0.7828265255249504
209,@JeremyPaoloni,0.18,0.18,0.0,0.44,0.3,0.01,0.0,0.08,0.11,0.0,0.1,0.05,0.0,0.0,0.7759887465100499,0.3469210182245441
210,@DeccanHerald,0.14,0.2,0.0,0.82,0.82,0.24,0.04,0.07,0.13,0.02,0.76,0.76,0.44,0.06,0.8199148539199458,0.8115094045580712
211,@SassyMetisChick,0.56,0.35,0.01,0.29,0.18,0.12,0.0,0.64,0.3,0.02,0.32,0.31,0.06,0.0,0.659646495284545,0.7897432630001835
212,@ChristoPhraser,0.05,0.1,0.0,0.4,0.26,0.0,0.0,0.08,0.05,0.0,0.29,0.38,0.0,0.01,0.7546218700467833,0.801617083559931
213,@invimacolombia,0.05,0.02,0.0,0.76,0.76,0.02,0.01,0.02,0.02,0.0,0.45,0.5,0.03,0.01,0.8036706514015852,0.8053787930995948
214,@SubRedNorte,0.12,0.07,0.0,0.71,0.71,0.1,0.0,0.07,0.06,0.0,0.52,0.35,0.0,0.0,0.7983123643488195,0.7982287282125168
215,@HLNinEngeland,0.05,0.04,0.01,0.16,0.09,0.02,0.0,0.03,0.01,0.0,0.2,0.25,0.0,0.0,0.4479465575931997,0.760577756485164
216,@Damodar65212309,0.03,0.56,0.02,0.38,0.56,0.03,0.2,0.0,0.46,0.03,0.42,0.42,0.02,0.28,0.7969945574902298,0.8039704121290502
217,@NBTDilli,0.09,0.15,0.01,0.78,0.78,0.55,0.04,0.17,0.13,0.02,0.68,0.68,0.51,0.02,0.8076035454448582,0.8057684213303521
218,@CitizenJane99,0.24,0.02,0.0,0.11,0.04,0.0,0.0,0.29,0.0,0.01,0.1,0.02,0.0,0.0,0.30618807248975083,0.2603678379426137
219,@theklaneh,0.16,0.04,0.0,0.51,0.29,0.0,0.0,0.11,0.03,0.0,0.11,0.1,0.0,0.0,0.7717813288270262,0.49449072748283696
220,@propublica,0.28,0.22,0.01,0.38,0.38,0.02,0.02,0.27,0.13,0.01,0.53,0.35,0.02,0.0,0.793087009461318,0.7982287282125168
221,@iconicmassstAAr,0.05,0.23,0.0,0.48,0.19,0.0,0.02,0.05,0.23,0.0,0.43,0.16,0.0,0.03,0.6763619064808265,0.6415870166679795
222,@CPMumbaiPolice,0.05,0.12,0.0,0.63,0.25,0.25,0.03,0.08,0.06,0.01,0.59,0.26,0.28,0.03,0.7470839770895665,0.7674214324358889
223,@danholler,0.19,0.08,0.01,0.31,0.14,0.0,0.02,0.08,0.08,0.0,0.18,0.22,0.0,0.0,0.5778862084370772,0.7334998320027682
224,@ECUADORCHEQUEA,0.21,0.26,0.01,0.88,0.88,0.14,0.11,0.19,0.2,0.0,0.69,0.69,0.05,0.05,0.8524047631581662,0.8060512678410475
225,@WJXTvic,0.14,0.03,0.0,0.21,0.01,0.03,0.0,0.14,0.02,0.0,0.17,0.04,0.04,0.0,0.22631829961109876,0.31739450135566455
226,@Maheen83086711,0.31,0.24,0.03,0.75,0.75,0.1,0.01,0.32,0.16,0.0,0.57,0.17,0.05,0.0,0.8021481695167405,0.6608500314332488
227,@AsyamSevim,0.26,0.13,0.03,0.55,0.27,0.01,0.01,0.23,0.1,0.01,0.22,0.07,0.0,0.02,0.7611878625273879,0.40673978557586005
228,@takaoka,0.11,0.16,0.03,0.73,0.73,0.02,0.02,0.03,0.0,0.0,0.2,0.11,0.01,0.0,0.7998362042473794,0.5222398722127631
229,@FabianPicardo,0.26,0.07,0.0,0.16,0.05,0.0,0.0,0.23,0.06,0.0,0.18,0.43,0.0,0.0,0.3342309004634953,0.8043181589918191
230,@Sarpa_Bharatiya,0.02,0.19,0.06,0.09,0.13,0.0,0.0,0.02,0.05,0.02,0.05,0.04,0.0,0.01,0.5539725719744064,0.31739450135566455
231,@generalitat,0.21,0.11,0.0,0.75,0.75,0.02,0.01,0.1,0.05,0.0,0.61,0.61,0.01,0.0,0.8021481695167405,0.8052216892873937
232,@C4FINDIA,0.15,0.03,0.0,0.16,0.06,0.0,0.0,0.17,0.0,0.0,0.15,0.22,0.0,0.0,0.36264564124632276,0.7334998320027682
233,@cbic_india,0.09,0.08,0.02,0.38,0.2,0.01,0.03,0.07,0.05,0.0,0.36,0.2,0.0,0.01,0.6915799517497913,0.7089830786080018
234,@healthgovau,0.2,0.19,0.02,0.53,0.42,0.06,0.01,0.12,0.11,0.04,0.59,0.59,0.02,0.01,0.795728227940139,0.8052746490850863
235,@EgorPutilov,0.2,0.06,0.0,0.55,0.34,0.03,0.01,0.13,0.06,0.0,0.32,0.24,0.01,0.0,0.7874002196908744,0.7527121552274618
236,@sumonakash11,0.06,0.34,0.1,0.83,0.83,0.7,0.27,0.13,0.33,0.03,0.83,0.83,0.73,0.14,0.8240917140475522,0.8288069415530707
237,@RanchiPIB,0.12,0.05,0.02,0.61,0.29,0.0,0.01,0.12,0.05,0.0,0.31,0.34,0.0,0.0,0.7717813288270262,0.7966241294741505
238,@MinPres,0.16,0.11,0.0,0.73,0.73,0.18,0.03,0.13,0.06,0.01,0.51,0.51,0.1,0.02,0.7998362042473794,0.8054123562973726
239,@radioitatiaia,0.02,0.22,0.0,0.9,0.9,0.44,0.0,0.02,0.12,0.01,0.87,0.87,0.52,0.02,0.8670116134145492,0.8474634546636374
240,@francebleuazur,0.05,0.1,0.0,0.67,0.67,0.16,0.01,0.09,0.07,0.0,0.64,0.64,0.12,0.0,0.7968624754031172,0.8052478284119403
241,@ssn_ar,0.05,0.19,0.05,0.8,0.8,0.28,0.01,0.04,0.08,0.01,0.37,0.3,0.02,0.0,0.812935016236137,0.7865642668428161
242,@MikeFamiyesin,0.07,0.52,0.02,0.2,0.2,0.0,0.17,0.06,0.49,0.0,0.31,0.35,0.0,0.18,0.6915799517497913,0.7982287282125168
243,@jairbolsonaro,0.15,0.22,0.0,0.56,0.28,0.31,0.04,0.2,0.23,0.02,0.68,0.68,0.25,0.04,0.7668769621923945,0.8057684213303521
244,@diprassam,0.1,0.19,0.0,0.7,0.24,0.04,0.0,0.11,0.2,0.0,0.68,0.23,0.03,0.01,0.7384783166429812,0.7437205366967014
245,@Zatanik0,0.13,0.04,0.0,0.5,0.17,0.0,0.02,0.09,0.01,0.0,0.19,0.04,0.0,0.01,0.6414184221423734,0.31739450135566455
246,@MackayIM,0.51,0.05,0.0,0.17,0.07,0.01,0.0,0.32,0.1,0.0,0.18,0.19,0.0,0.0,0.3912159239072283,0.6945161422354588
247,@ofiscalpuj,0.15,0.24,0.01,0.69,0.69,0.2,0.01,0.08,0.08,0.03,0.28,0.69,0.02,0.01,0.7973765977480777,0.8060512678410475
248,@PIBHomeAffairs,0.12,0.16,0.0,0.56,0.21,0.01,0.01,0.08,0.07,0.01,0.51,0.4,0.01,0.01,0.7053377817049258,0.8030212452554465
249,@ImrozRahi3,0.35,0.6,0.01,0.58,0.6,0.0,0.13,0.29,0.54,0.0,0.72,0.72,0.01,0.14,0.7967247202742335,0.8074910771589409
250,@GVAeducacio,0.23,0.22,0.0,0.75,0.75,0.04,0.02,0.16,0.11,0.0,0.52,0.52,0.01,0.0,0.8021481695167405,0.805428834471509
251,@PDChina,0.14,0.32,0.0,0.9,0.9,0.22,0.01,0.07,0.25,0.04,0.81,0.81,0.53,0.03,0.8670116134145492,0.82211302959919
252,@sanchitsngla,0.01,0.7,0.17,0.64,0.7,0.46,0.61,0.02,0.76,0.24,0.74,0.76,0.56,0.5,0.797782173166965,0.8115094045580712
253,@SE_Rajoelina,0.04,0.24,0.0,0.64,0.31,0.04,0.0,0.01,0.21,0.01,0.55,0.35,0.04,0.01,0.779581525363529,0.7982287282125168
254,@officialmcafee,0.2,0.31,0.0,0.44,0.2,0.07,0.0,0.27,0.43,0.02,0.62,0.25,0.05,0.01,0.6915799517497913,0.760577756485164
255,@koryodynasty,0.09,0.05,0.0,0.36,0.28,0.02,0.0,0.09,0.06,0.0,0.36,0.22,0.01,0.0,0.7668769621923945,0.7334998320027682
256,@Inserm,0.17,0.06,0.01,0.49,0.42,0.01,0.01,0.05,0.0,0.0,0.23,0.64,0.0,0.01,0.795728227940139,0.8052478284119403
257,@PrefPelotas,0.06,0.25,0.02,0.59,0.38,0.17,0.09,0.05,0.25,0.0,0.54,0.3,0.14,0.02,0.793087009461318,0.7865642668428161
258,@MinHacienda,0.17,0.02,0.0,0.7,0.7,0.01,0.0,0.07,0.03,0.0,0.41,0.41,0.01,0.0,0.797782173166965,0.8035432096295109
259,@VohraManpreet,0.21,0.09,0.04,0.34,0.44,0.0,0.01,0.24,0.08,0.02,0.28,0.33,0.0,0.0,0.7964100716330078,0.7947108099739177
260,@Marindriguez,0.03,0.38,0.04,0.59,0.59,0.07,0.17,0.01,0.16,0.09,0.4,0.39,0.03,0.1,0.7967905786038864,0.8023863559365568
261,@FDAenEspanol,0.19,0.14,0.0,0.66,0.66,0.03,0.0,0.09,0.08,0.0,0.46,0.46,0.01,0.0,0.7967206940193189,0.8050029368890766
262,@ClaMoralesM,0.31,0.02,0.0,0.43,0.22,0.0,0.0,0.19,0.02,0.0,0.16,0.18,0.0,0.0,0.7176911080698488,0.6784864269642225
263,@KarenLongaric,0.12,0.08,0.0,0.61,0.61,0.0,0.0,0.12,0.03,0.0,0.39,0.27,0.0,0.0,0.7966668301280437,0.7733457112766196
264,@igobyMdot,0.39,0.09,0.06,0.31,0.04,0.01,0.0,0.4,0.13,0.02,0.29,0.12,0.01,0.02,0.30618807248975083,0.5488888157824968
265,@VaughnHillyard,0.38,0.09,0.0,0.22,0.2,0.01,0.0,0.25,0.03,0.0,0.21,0.24,0.01,0.0,0.6915799517497913,0.7527121552274618
266,@daVinci1412,0.3,0.17,0.02,0.53,0.4,0.0,0.01,0.23,0.13,0.02,0.26,0.3,0.0,0.01,0.7946723107742963,0.7865642668428161
267,@TimesNow,0.08,0.18,0.0,0.77,0.77,0.23,0.03,0.05,0.18,0.02,0.67,0.67,0.13,0.04,0.8054784364249085,0.8055586579935085
268,@JustinTrudeau,0.09,0.06,0.0,0.4,0.56,0.01,0.0,0.12,0.05,0.0,0.56,0.56,0.0,0.01,0.7969945574902298,0.8053747654061287
269,@THEHermanCain,0.18,0.42,0.0,0.5,0.35,0.37,0.1,0.15,0.53,0.01,0.71,0.71,0.43,0.08,0.7892294694438972,0.8068955728616037
270,@PaulaLavigne,0.16,0.1,0.03,0.56,0.23,0.0,0.01,0.16,0.05,0.01,0.35,0.19,0.0,0.0,0.7287106185584935,0.6945161422354588
271,@Nopanaden,0.16,0.09,0.0,0.51,0.24,0.0,0.0,0.13,0.07,0.0,0.25,0.12,0.0,0.0,0.7384783166429812,0.5488888157824968
272,@gauravtiwarirau,0.24,0.13,0.0,0.59,0.34,0.03,0.0,0.21,0.04,0.0,0.17,0.2,0.02,0.0,0.7874002196908744,0.7089830786080018
273,@navjivanindia,0.09,0.22,0.0,0.89,0.89,0.6,0.04,0.04,0.1,0.0,0.89,0.89,0.74,0.02,0.8595061719862279,0.859576255252869
274,@SachinYadavRJD,0.17,0.25,0.0,0.61,0.25,0.01,0.02,0.21,0.29,0.0,0.34,0.14,0.0,0.01,0.7470839770895665,0.5982419966968565
275,@AllisonPearson,0.45,0.19,0.02,0.33,0.22,0.0,0.0,0.61,0.2,0.0,0.34,0.61,0.0,0.0,0.7176911080698488,0.8052216892873937
276,@IMFNews,0.09,0.04,0.0,0.46,0.46,0.0,0.01,0.06,0.04,0.0,0.46,0.4,0.01,0.0,0.796828494732411,0.8030212452554465
277,@BhaiyaPatil,0.1,0.16,0.02,0.68,0.68,0.02,0.02,0.06,0.03,0.0,0.13,0.12,0.0,0.0,0.797075908158591,0.5488888157824968
278,@KamalaHarris,0.16,0.08,0.0,0.5,0.47,0.05,0.01,0.13,0.07,0.0,0.5,0.42,0.03,0.0,0.7969641686241824,0.8039704121290502
279,@CarlosOAlbornoz,0.14,0.09,0.0,0.58,0.29,0.03,0.02,0.15,0.15,0.0,0.32,0.41,0.01,0.01,0.7717813288270262,0.8035432096295109
280,@GauravS53841129,0.06,0.6,0.03,0.65,0.65,0.06,0.31,0.03,0.49,0.01,0.52,0.33,0.04,0.23,0.7966368747455678,0.7947108099739177
281,@actufrparis,0.05,0.21,0.02,0.75,0.75,0.09,0.01,0.1,0.11,0.0,0.81,0.81,0.11,0.01,0.8021481695167405,0.82211302959919
282,@NewDay,0.25,0.18,0.0,0.61,0.61,0.05,0.0,0.18,0.04,0.01,0.63,0.63,0.05,0.0,0.7966668301280437,0.8052176344738626
283,@juliocastrom,0.11,0.11,0.0,0.49,0.31,0.03,0.01,0.09,0.06,0.0,0.42,0.27,0.05,0.02,0.779581525363529,0.7733457112766196
284,@lasvocesdelpue,0.11,0.24,0.0,0.95,0.95,0.79,0.02,0.09,0.29,0.03,0.94,0.94,0.8,0.04,0.9077975241648624,0.8963872382550993
285,@Central_Railway,0.02,0.03,0.0,0.58,0.17,0.02,0.0,0.08,0.05,0.0,0.63,0.19,0.01,0.0,0.6414184221423734,0.6945161422354588
286,@Indiagri,0.17,0.06,0.08,0.47,0.22,0.0,0.01,0.09,0.09,0.01,0.19,0.11,0.0,0.0,0.7176911080698488,0.5222398722127631
287,@benten441,0.1,0.22,0.0,0.7,0.7,0.02,0.09,0.04,0.16,0.03,0.54,0.37,0.06,0.08,0.797782173166965,0.8006881983123656
288,@Spilling_The_T,0.02,0.31,0.0,0.28,0.17,0.03,0.0,0.04,0.1,0.01,0.3,0.35,0.05,0.01,0.6414184221423734,0.7982287282125168
289,@AytoAdra,0.12,0.12,0.06,0.74,0.74,0.02,0.03,0.05,0.1,0.0,0.54,0.43,0.02,0.0,0.8008799175144752,0.8043181589918191
290,@MannySinder,0.12,0.05,0.01,0.05,0.03,0.0,0.01,0.14,0.13,0.01,0.16,0.21,0.0,0.02,0.2787259978325127,0.7219510972984345
291,@TheQuint,0.1,0.19,0.01,0.64,0.64,0.16,0.04,0.03,0.16,0.01,0.71,0.71,0.18,0.05,0.796599114745521,0.8068955728616037
292,@CDC17GA,0.07,0.41,0.01,0.57,0.32,0.04,0.1,0.1,0.18,0.0,0.39,0.27,0.05,0.03,0.7826357858330618,0.7733457112766196
293,@MindefArg,0.1,0.09,0.01,0.72,0.72,0.01,0.02,0.03,0.1,0.0,0.45,0.24,0.02,0.01,0.7989890411370751,0.7527121552274618
294,@watan_alnhhar,0.34,0.42,0.01,0.89,0.89,0.04,0.0,0.33,0.37,0.0,0.77,0.77,0.01,0.01,0.8595061719862279,0.813043153461001
295,@repvos,0.17,0.05,0.01,0.2,0.19,0.0,0.0,0.11,0.01,0.03,0.11,0.23,0.01,0.0,0.6763619064808265,0.7437205366967014
296,@la_campora,0.04,0.02,0.0,0.58,0.31,0.01,0.02,0.02,0.02,0.0,0.43,0.4,0.01,0.04,0.779581525363529,0.8030212452554465
297,@KemiOlunloyo,0.28,0.11,0.01,0.32,0.2,0.0,0.0,0.24,0.06,0.0,0.25,0.19,0.01,0.01,0.6915799517497913,0.6945161422354588
298,@NARENDER1970,0.04,0.06,0.0,0.56,0.31,0.0,0.0,0.08,0.04,0.0,0.37,0.23,0.0,0.0,0.779581525363529,0.7437205366967014
299,@theboyjai,0.42,0.13,0.01,0.21,0.08,0.0,0.0,0.54,0.11,0.0,0.26,0.31,0.0,0.0,0.4197222421546159,0.7897432630001835
300,@FaheemYounus,0.08,0.14,0.0,0.22,0.19,0.02,0.01,0.13,0.05,0.01,0.2,0.25,0.02,0.0,0.6763619064808265,0.760577756485164
301,@assampolice,0.13,0.1,0.0,0.47,0.26,0.03,0.03,0.1,0.09,0.01,0.48,0.24,0.03,0.02,0.7546218700467833,0.7527121552274618
302,@TheLancet,0.27,0.06,0.0,0.49,0.47,0.0,0.0,0.16,0.02,0.0,0.23,0.37,0.0,0.0,0.7969641686241824,0.8006881983123656
303,@baybarsorsek,0.13,0.05,0.0,0.15,0.06,0.0,0.0,0.1,0.01,0.0,0.07,0.24,0.0,0.0,0.36264564124632276,0.7527121552274618
304,@msaludpy,0.1,0.11,0.0,0.7,0.28,0.03,0.0,0.05,0.11,0.0,0.75,0.75,0.01,0.0,0.7668769621923945,0.8102129289660348
305,@CarlosBolsonaro,0.11,0.03,0.1,0.5,0.4,0.04,0.02,0.11,0.03,0.06,0.46,0.24,0.0,0.0,0.7946723107742963,0.7527121552274618
306,@Uppolice,0.22,0.11,0.0,0.54,0.25,0.12,0.03,0.17,0.04,0.0,0.42,0.2,0.04,0.0,0.7470839770895665,0.7089830786080018
307,@EstherIjewere,0.4,0.09,0.0,0.24,0.05,0.0,0.0,0.52,0.11,0.0,0.18,0.18,0.0,0.02,0.3342309004634953,0.6784864269642225
308,@MBuhari,0.1,0.21,0.0,0.62,0.62,0.33,0.04,0.07,0.06,0.01,0.49,0.35,0.34,0.02,0.796622208632847,0.7982287282125168
309,@JeffShipley77,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.02,0.01,0.0,0.03,0.06,0.0,0.01,0.0,0.37678996390568303
310,@MartinLerga,0.13,0.33,0.27,0.77,0.77,0.0,0.05,0.07,0.17,0.2,0.42,0.29,0.02,0.03,0.8054784364249085,0.7828265255249504
311,@CHUdeToulouse,0.22,0.08,0.01,0.51,0.32,0.01,0.01,0.23,0.02,0.0,0.18,0.48,0.0,0.0,0.7826357858330618,0.8052475029769541
312,@rosiescammell,0.32,0.19,0.01,0.24,0.1,0.09,0.0,0.1,0.08,0.0,0.37,0.58,0.03,0.01,0.4756769663222349,0.8053085767533751
313,@BillyBoysDaddy,0.93,0.13,0.01,0.39,0.93,0.0,0.01,0.95,0.16,0.0,0.3,0.95,0.0,0.0,0.8912318555080615,0.904303821618659
314,@DrZweliMkhize,0.21,0.43,0.01,0.58,0.58,0.15,0.02,0.29,0.4,0.02,0.56,0.38,0.07,0.0,0.7968599400514179,0.801617083559931
315,@EmbajadaEspGTA,0.31,0.18,0.03,0.78,0.78,0.0,0.01,0.14,0.11,0.0,0.48,0.31,0.0,0.0,0.8076035454448582,0.7897432630001835
316,@NITDANigeria,0.13,0.09,0.0,0.52,0.32,0.0,0.0,0.17,0.09,0.0,0.51,0.37,0.0,0.01,0.7826357858330618,0.8006881983123656
317,@Gagan4344,0.04,0.06,0.0,0.37,0.19,0.02,0.02,0.04,0.03,0.0,0.25,0.34,0.0,0.01,0.6763619064808265,0.7966241294741505
318,@AdvAkhileshAwa1,0.45,0.39,0.04,0.71,0.71,0.04,0.0,0.52,0.23,0.0,0.24,0.22,0.0,0.0,0.7983123643488195,0.7334998320027682
319,@danimugicagmai1,0.07,0.22,0.01,0.49,0.41,0.03,0.01,0.02,0.12,0.0,0.58,0.41,0.01,0.02,0.7952555385005927,0.8035432096295109
320,@andrew_croxford,0.16,0.2,0.0,0.15,0.42,0.06,0.08,0.22,0.26,0.0,0.26,0.35,0.03,0.21,0.795728227940139,0.7982287282125168
321,@blsanthosh,0.04,0.02,0.0,0.42,0.25,0.0,0.0,0.02,0.0,0.0,0.35,0.37,0.0,0.0,0.7470839770895665,0.8006881983123656
322,@Uaesp,0.14,0.06,0.0,0.74,0.74,0.0,0.0,0.05,0.01,0.0,0.25,0.29,0.0,0.0,0.8008799175144752,0.7828265255249504
323,@PIBChandigarh,0.19,0.08,0.02,0.63,0.63,0.0,0.01,0.14,0.04,0.0,0.48,0.23,0.0,0.0,0.7965971518887632,0.7437205366967014
324,@SbwayIraq,0.03,0.32,0.07,0.53,0.43,0.43,0.23,0.0,0.43,0.09,0.69,0.69,0.61,0.2,0.7961080923981387,0.8060512678410475
325,@thattai,0.1,0.13,0.01,0.31,0.09,0.04,0.0,0.14,0.08,0.0,0.16,0.21,0.01,0.01,0.4479465575931997,0.7219510972984345
326,@LakshanaShet,0.05,0.05,0.03,0.14,0.08,0.0,0.01,0.02,0.08,0.04,0.08,0.06,0.04,0.02,0.4197222421546159,0.37678996390568303
