,screen_name,en_astroturf,en_fake_follower,en_financial,en_other,en_overall,en_self_declared,en_spammer,astroturf,fake_follower,financial,other,overall,self_declared,spammer,en_cap,universal_cap
327,@CBNoficial,0.08,0.05,0.0,0.8,0.8,0.32,0.02,0.06,0.07,0.0,0.71,0.71,0.25,0.01,0.812935016236137,0.8068955728616037
328,@meer_irma,0.19,0.08,0.0,0.44,0.25,0.02,0.01,0.27,0.1,0.0,0.18,0.2,0.0,0.0,0.7470839770895665,0.7089830786080018
329,@ashokbasoya,0.19,0.12,0.01,0.41,0.31,0.0,0.01,0.11,0.04,0.0,0.17,0.17,0.0,0.0,0.779581525363529,0.6608500314332488
330,@RepLaHood,0.2,0.03,0.0,0.43,0.43,0.0,0.01,0.08,0.0,0.0,0.16,0.71,0.0,0.0,0.7961080923981387,0.8068955728616037
331,@SenWarren,0.12,0.08,0.0,0.44,0.44,0.0,0.02,0.16,0.02,0.0,0.14,0.79,0.0,0.0,0.7964100716330078,0.8169336709169681
332,@steve_vladeck,0.27,0.06,0.0,0.47,0.38,0.01,0.02,0.17,0.02,0.0,0.34,0.14,0.03,0.01,0.793087009461318,0.5982419966968565
333,@COOOTV,0.17,0.25,0.05,0.82,0.82,0.03,0.04,0.13,0.09,0.0,0.39,0.14,0.0,0.01,0.8199148539199458,0.5982419966968565
334,@SSalud_mx,0.13,0.12,0.0,0.8,0.8,0.23,0.02,0.05,0.0,0.02,0.68,0.68,0.23,0.0,0.812935016236137,0.8057684213303521
335,@nkreplak,0.07,0.04,0.0,0.63,0.63,0.02,0.01,0.01,0.01,0.0,0.24,0.4,0.0,0.0,0.7965971518887632,0.8030212452554465
336,@LBC,0.19,0.17,0.0,0.64,0.64,0.08,0.01,0.17,0.11,0.0,0.67,0.67,0.06,0.0,0.796599114745521,0.8055586579935085
337,@curlykrazy07,0.15,0.01,0.0,0.23,0.05,0.0,0.0,0.19,0.02,0.0,0.2,0.15,0.0,0.0,0.3342309004634953,0.6207049850511144
338,@SoufOff,0.04,0.55,0.03,0.58,0.58,0.13,0.3,0.04,0.51,0.02,0.41,0.41,0.09,0.3,0.7968599400514179,0.8035432096295109
339,@ignaciopereira,0.02,0.11,0.0,0.47,0.15,0.04,0.01,0.01,0.03,0.0,0.13,0.24,0.01,0.0,0.6004883262510591,0.7527121552274618
340,@juanmanuelgalan,0.27,0.25,0.0,0.53,0.41,0.0,0.0,0.13,0.1,0.0,0.3,0.28,0.0,0.0,0.7952555385005927,0.7784494983408411
341,@ThePuneMirror,0.03,0.17,0.0,0.84,0.84,0.48,0.03,0.02,0.09,0.03,0.87,0.87,0.63,0.02,0.8287549877594508,0.8474634546636374
342,@WBPolice,0.06,0.15,0.0,0.36,0.17,0.05,0.05,0.12,0.11,0.0,0.48,0.23,0.13,0.03,0.6414184221423734,0.7437205366967014
343,@pastorlocke,0.09,0.29,0.01,0.59,0.3,0.55,0.03,0.13,0.2,0.04,0.71,0.71,0.46,0.02,0.7759887465100499,0.8068955728616037
344,@IndiainSwiss,0.2,0.12,0.01,0.67,0.67,0.0,0.01,0.14,0.05,0.0,0.43,0.28,0.0,0.0,0.7968624754031172,0.7784494983408411
345,@VaibhavGehlot80,0.14,0.21,0.05,0.66,0.66,0.09,0.12,0.06,0.2,0.0,0.49,0.23,0.12,0.03,0.7967206940193189,0.7437205366967014
346,@MadMG61,0.09,0.08,0.03,0.19,0.12,0.0,0.02,0.15,0.09,0.0,0.34,0.04,0.0,0.01,0.5288664776112156,0.31739450135566455
347,@universidaduptc,0.11,0.05,0.0,0.79,0.79,0.04,0.0,0.05,0.05,0.0,0.49,0.38,0.04,0.0,0.8100783815308749,0.801617083559931
348,@OfficeofSSC,0.14,0.17,0.01,0.54,0.4,0.04,0.01,0.05,0.06,0.01,0.6,0.2,0.02,0.01,0.7946723107742963,0.7089830786080018
349,@AnaghaAcharya,0.19,0.1,0.01,0.54,0.17,0.0,0.01,0.2,0.06,0.0,0.33,0.21,0.0,0.01,0.6414184221423734,0.7219510972984345
350,@colCERT,0.11,0.08,0.0,0.47,0.41,0.01,0.0,0.06,0.07,0.0,0.34,0.39,0.0,0.0,0.7952555385005927,0.8023863559365568
351,@naftalibennett,0.06,0.06,0.0,0.34,0.35,0.05,0.02,0.03,0.05,0.0,0.25,0.45,0.02,0.0,0.7892294694438972,0.8048245702790952
352,@nerd_hawk,0.24,0.08,0.0,0.43,0.21,0.0,0.01,0.35,0.03,0.0,0.24,0.15,0.0,0.01,0.7053377817049258,0.6207049850511144
353,@CgscUfp,0.18,0.51,0.0,0.77,0.77,0.05,0.04,0.14,0.52,0.0,0.82,0.82,0.14,0.05,0.8054784364249085,0.8252572897541253
354,@ShobhaBJP,0.19,0.06,0.0,0.61,0.38,0.03,0.01,0.15,0.07,0.0,0.42,0.24,0.0,0.0,0.793087009461318,0.7527121552274618
355,@Mayi21298822,0.09,0.37,0.06,0.68,0.68,0.02,0.24,0.05,0.25,0.01,0.37,0.28,0.01,0.1,0.797075908158591,0.7784494983408411
356,@ScrippsHealth,0.32,0.21,0.0,0.5,0.48,0.45,0.04,0.4,0.25,0.01,0.49,0.21,0.37,0.01,0.7970609972920484,0.7219510972984345
357,@populares,0.21,0.14,0.0,0.65,0.31,0.02,0.0,0.12,0.1,0.0,0.32,0.32,0.02,0.0,0.779581525363529,0.792436790569533
358,@JacksonMthembu_,0.1,0.08,0.0,0.32,0.13,0.0,0.0,0.11,0.12,0.0,0.17,0.17,0.0,0.0,0.5539725719744064,0.6608500314332488
359,@zlj517,0.52,0.53,0.02,0.48,0.33,0.0,0.01,0.35,0.54,0.03,0.46,0.38,0.01,0.02,0.7852210697594887,0.801617083559931
360,@soapachu,0.27,0.13,0.02,0.31,0.09,0.01,0.02,0.33,0.12,0.0,0.21,0.24,0.01,0.0,0.4479465575931997,0.7527121552274618
361,@GobdeSantander,0.06,0.05,0.0,0.68,0.68,0.01,0.0,0.06,0.03,0.0,0.36,0.35,0.0,0.0,0.797075908158591,0.7982287282125168
362,@morethanmySLE,0.73,0.26,0.0,0.36,0.73,0.02,0.0,0.77,0.36,0.0,0.49,0.77,0.0,0.0,0.7998362042473794,0.813043153461001
363,@giorgio_gori,0.04,0.03,0.01,0.54,0.33,0.0,0.0,0.02,0.0,0.0,0.3,0.4,0.0,0.0,0.7852210697594887,0.8030212452554465
364,@VMBJP,0.06,0.05,0.0,0.5,0.5,0.0,0.0,0.07,0.03,0.0,0.25,0.38,0.0,0.0,0.7971612475312038,0.801617083559931
365,@anandmahindra,0.02,0.03,0.0,0.16,0.16,0.0,0.01,0.07,0.01,0.0,0.17,0.32,0.0,0.0,0.621687023966582,0.792436790569533
366,@Alvisepf,0.24,0.09,0.0,0.54,0.41,0.0,0.0,0.12,0.06,0.0,0.2,0.25,0.0,0.0,0.7952555385005927,0.760577756485164
367,@AayoBado,0.02,0.39,0.05,0.49,0.38,0.04,0.18,0.03,0.18,0.04,0.18,0.21,0.07,0.11,0.793087009461318,0.7219510972984345
368,@carlesenric,0.15,0.07,0.0,0.51,0.34,0.01,0.0,0.14,0.05,0.0,0.27,0.24,0.01,0.0,0.7874002196908744,0.7527121552274618
369,@VAMOSAVERorg,0.06,0.39,0.02,0.7,0.7,0.16,0.24,0.14,0.3,0.01,0.46,0.37,0.13,0.17,0.797782173166965,0.8006881983123656
370,@jimmykimmel,0.03,0.01,0.0,0.14,0.03,0.0,0.0,0.04,0.0,0.0,0.13,0.23,0.0,0.0,0.2787259978325127,0.7437205366967014
371,@vox_es,0.38,0.08,0.0,0.5,0.36,0.01,0.0,0.25,0.01,0.0,0.25,0.35,0.0,0.0,0.7907586934369296,0.7982287282125168
372,@paololuers,0.15,0.06,0.0,0.39,0.33,0.01,0.0,0.06,0.03,0.0,0.22,0.42,0.0,0.0,0.7852210697594887,0.8039704121290502
373,@shashan29150961,0.04,0.95,0.45,0.93,0.95,0.63,0.7,0.01,0.97,0.5379999999999999,0.75,0.97,0.76,0.4396666666666667,0.9077975241648624,0.9197876419218655
374,@priyankagandhi,0.12,0.23,0.0,0.53,0.34,0.22,0.01,0.11,0.06,0.0,0.71,0.71,0.3,0.03,0.7874002196908744,0.8068955728616037
375,@assampolice,0.12,0.13,0.0,0.47,0.25,0.03,0.02,0.1,0.1,0.01,0.49,0.24,0.04,0.01,0.7470839770895665,0.7527121552274618
376,@Gob_eus,0.22,0.11,0.01,0.78,0.78,0.03,0.0,0.13,0.06,0.0,0.67,0.67,0.06,0.0,0.8076035454448582,0.8055586579935085
377,@ambedkarnagrpol,0.18,0.24,0.03,0.67,0.32,0.11,0.01,0.13,0.24,0.01,0.65,0.26,0.12,0.03,0.7826357858330618,0.7674214324358889
378,@propublica,0.31,0.12,0.01,0.31,0.69,0.02,0.0,0.23,0.14,0.0,0.46,0.42,0.02,0.01,0.7973765977480777,0.8039704121290502
379,@garryshimla5,0.04,0.71,0.27,0.5,0.71,0.18,0.55,0.06,0.63,0.28,0.61,0.63,0.17,0.39,0.7983123643488195,0.8052176344738626
380,@FactCheckTamil,0.08,0.36,0.0,0.92,0.92,0.87,0.25,0.03,0.23,0.0,0.88,0.88,0.85,0.27,0.8829632678129363,0.8532920387559139
381,@albyjohnV,0.03,0.01,0.0,0.18,0.16,0.0,0.01,0.06,0.03,0.0,0.21,0.37,0.0,0.0,0.621687023966582,0.8006881983123656
382,@sajidhassanpti,0.24,0.43,0.41,0.69,0.69,0.07,0.06,0.11,0.25,0.2,0.52,0.3,0.09,0.01,0.7973765977480777,0.7865642668428161
383,@David_vanH,0.24,0.21,0.0,0.56,0.27,0.02,0.01,0.25,0.07,0.0,0.27,0.16,0.0,0.0,0.7611878625273879,0.6415870166679795
384,@CarlosVerareal,0.29,0.1,0.0,0.65,0.33,0.0,0.0,0.16,0.08,0.0,0.39,0.48,0.0,0.0,0.7852210697594887,0.8052475029769541
385,@FioreMolinelli,0.04,0.11,0.0,0.58,0.35,0.0,0.0,0.1,0.03,0.0,0.25,0.26,0.0,0.0,0.7892294694438972,0.7674214324358889
386,@La_SER,0.19,0.07,0.0,0.74,0.74,0.04,0.0,0.19,0.04,0.0,0.46,0.46,0.0,0.0,0.8008799175144752,0.8050029368890766
387,@AfpFactual,0.03,0.28,0.02,0.86,0.86,0.73,0.04,0.06,0.14,0.03,0.73,0.88,0.88,0.1,0.8395863545645614,0.8532920387559139
388,@am_sundstrom,0.07,0.07,0.02,0.37,0.19,0.0,0.02,0.08,0.07,0.0,0.2,0.19,0.0,0.05,0.6763619064808265,0.6945161422354588
389,@officialmcafee,0.22,0.29,0.0,0.38,0.15,0.05,0.0,0.14,0.27,0.0,0.47,0.23,0.04,0.0,0.6004883262510591,0.7437205366967014
390,@binodkumar999,0.29,0.37,0.0,0.57,0.27,0.02,0.01,0.25,0.28,0.0,0.39,0.17,0.0,0.01,0.7611878625273879,0.6608500314332488
391,@NationBreaking,0.07,0.26,0.01,0.86,0.86,0.44,0.04,0.06,0.1,0.01,0.92,0.92,0.5,0.01,0.8395863545645614,0.8808312676897403
392,@_Chinioty,0.06,0.25,0.03,0.47,0.34,0.12,0.07,0.02,0.09,0.0,0.35,0.08,0.01,0.01,0.7874002196908744,0.43650814830094437
393,@demindblower,0.65,0.32,0.01,0.35,0.19,0.0,0.01,0.53,0.23,0.0,0.38,0.42,0.0,0.0,0.6763619064808265,0.8039704121290502
394,@GreenRobShep,0.48,0.1,0.01,0.14,0.07,0.0,0.01,0.57,0.1,0.0,0.1,0.05,0.0,0.0,0.3912159239072283,0.3469210182245441
395,@tprincedelamour,0.07,0.12,0.0,0.55,0.29,0.01,0.01,0.09,0.04,0.0,0.27,0.3,0.0,0.0,0.7717813288270262,0.7865642668428161
396,@ARS_OC,0.16,0.06,0.0,0.63,0.63,0.0,0.01,0.08,0.08,0.0,0.37,0.37,0.0,0.0,0.7965971518887632,0.8006881983123656
397,@PDChina,0.09,0.3,0.0,0.88,0.88,0.31,0.04,0.09,0.28,0.05,0.84,0.84,0.59,0.04,0.8524047631581662,0.8327856038833207
398,@JuEndrino,0.5,0.69,0.0,0.68,0.69,0.01,0.04,0.52,0.76,0.0,0.74,0.76,0.03,0.04,0.7973765977480777,0.8115094045580712
399,@franceinfo,0.22,0.23,0.01,0.79,0.79,0.37,0.05,0.27,0.28,0.01,0.8,0.8,0.36,0.04,0.8100783815308749,0.8193478253485871
400,@SakshiPost,0.04,0.3,0.01,0.7,0.7,0.52,0.18,0.01,0.18,0.01,0.74,0.74,0.58,0.12,0.797782173166965,0.8091273704655436
401,@BJP4India,0.13,0.1,0.0,0.57,0.57,0.22,0.01,0.13,0.04,0.0,0.59,0.59,0.17,0.04,0.7969290189014606,0.8052746490850863
402,@VOSTeuskadi,0.09,0.07,0.01,0.84,0.84,0.0,0.03,0.06,0.1,0.0,0.55,0.32,0.01,0.01,0.8287549877594508,0.792436790569533
403,@larroqueandres,0.2,0.12,0.0,0.63,0.63,0.0,0.0,0.14,0.05,0.0,0.24,0.49,0.0,0.0,0.7965971518887632,0.8053250497193561
404,@NIOSH,0.22,0.06,0.02,0.5,0.5,0.01,0.01,0.1,0.09,0.0,0.53,0.53,0.01,0.0,0.7971612475312038,0.8054309326193666
405,@angel_munarriz,0.05,0.06,0.01,0.44,0.33,0.0,0.0,0.01,0.01,0.0,0.1,0.15,0.0,0.0,0.7852210697594887,0.6207049850511144
406,@AmbChineBurundi,0.06,0.19,0.0,0.57,0.36,0.01,0.03,0.03,0.15,0.0,0.43,0.25,0.0,0.03,0.7907586934369296,0.760577756485164
407,@cnnphilippines,0.07,0.03,0.0,0.67,0.67,0.04,0.0,0.02,0.03,0.02,0.72,0.72,0.01,0.0,0.7968624754031172,0.8074910771589409
408,@SaludBAP,0.08,0.1,0.01,0.75,0.75,0.17,0.0,0.01,0.04,0.0,0.56,0.34,0.05,0.0,0.8021481695167405,0.7966241294741505
409,@KyDeptofEd,0.12,0.05,0.0,0.4,0.2,0.01,0.01,0.08,0.03,0.0,0.28,0.38,0.0,0.0,0.6915799517497913,0.801617083559931
410,@JessicaPoku,0.06,0.37,0.04,0.25,0.24,0.02,0.3,0.09,0.48,0.02,0.27,0.36,0.03,0.29,0.7384783166429812,0.799570188835745
411,@sheela2010,0.13,0.0,0.0,0.26,0.08,0.0,0.0,0.13,0.02,0.0,0.1,0.4,0.0,0.0,0.4197222421546159,0.8030212452554465
412,@freely_tokyo,0.07,0.43,0.19,0.69,0.69,0.05,0.34,0.05,0.31,0.13,0.22,0.37,0.01,0.2,0.7973765977480777,0.8006881983123656
413,@bbcworldservice,0.13,0.24,0.01,0.57,0.57,0.03,0.01,0.07,0.15,0.03,0.66,0.66,0.05,0.01,0.7969290189014606,0.8054092120440788
414,@anishadixit,0.02,0.06,0.01,0.2,0.06,0.08,0.01,0.04,0.08,0.03,0.3,0.14,0.03,0.02,0.36264564124632276,0.5982419966968565
415,@CcoHse,0.02,0.22,0.01,0.67,0.67,0.2,0.07,0.03,0.24,0.02,0.3,0.53,0.18,0.12,0.7968624754031172,0.8054309326193666
416,@Diced__,0.02,0.1,0.02,0.07,0.01,0.01,0.0,0.06,0.04,0.0,0.22,0.05,0.0,0.0,0.22631829961109876,0.3469210182245441
417,@Nopanaden,0.15,0.06,0.03,0.48,0.19,0.0,0.01,0.06,0.04,0.0,0.22,0.1,0.0,0.0,0.6763619064808265,0.49449072748283696
418,@Hayley_Barlow,0.2,0.07,0.0,0.16,0.07,0.01,0.0,0.19,0.05,0.0,0.13,0.3,0.01,0.0,0.3912159239072283,0.7865642668428161
419,@GujHFWDept,0.11,0.16,0.04,0.61,0.61,0.01,0.04,0.04,0.04,0.0,0.36,0.27,0.01,0.01,0.7966668301280437,0.7733457112766196
420,@SindhHealthDpt,0.13,0.13,0.01,0.57,0.42,0.0,0.01,0.11,0.06,0.01,0.49,0.47,0.06,0.0,0.795728227940139,0.8051418496928587
421,@kundakavelkar,0.16,0.21,0.04,0.82,0.82,0.57,0.05,0.13,0.25,0.0,0.61,0.39,0.56,0.07,0.8199148539199458,0.8023863559365568
422,@lopezobrador_,0.08,0.21,0.08,0.75,0.75,0.5,0.02,0.04,0.16,0.04,0.66,0.66,0.49,0.06,0.8021481695167405,0.8054092120440788
423,@amaliaandrade_,0.11,0.04,0.01,0.38,0.13,0.0,0.0,0.08,0.01,0.0,0.06,0.04,0.0,0.0,0.5539725719744064,0.31739450135566455
424,@iconicmassstAAr,0.04,0.22,0.0,0.44,0.17,0.0,0.02,0.05,0.2,0.0,0.45,0.14,0.0,0.02,0.6414184221423734,0.5982419966968565
425,@WHO_Tanzania,0.17,0.05,0.0,0.43,0.32,0.0,0.0,0.13,0.04,0.0,0.21,0.41,0.0,0.0,0.7826357858330618,0.8035432096295109
426,@HLGatell,0.09,0.07,0.01,0.55,0.55,0.03,0.0,0.04,0.03,0.0,0.25,0.55,0.01,0.0,0.797053679565984,0.805401613592116
427,@trspartyonline,0.05,0.1,0.0,0.55,0.28,0.09,0.03,0.05,0.06,0.0,0.47,0.2,0.02,0.01,0.7668769621923945,0.7089830786080018
428,@PIBAhmedabad,0.29,0.13,0.02,0.59,0.59,0.03,0.01,0.2,0.03,0.0,0.36,0.39,0.0,0.0,0.7967905786038864,0.8023863559365568
429,@SE_Rajoelina,0.04,0.19,0.0,0.54,0.29,0.05,0.0,0.03,0.21,0.0,0.44,0.41,0.03,0.01,0.7717813288270262,0.8035432096295109
430,@pfizer,0.28,0.07,0.0,0.47,0.47,0.0,0.0,0.24,0.05,0.0,0.28,0.28,0.01,0.0,0.7969641686241824,0.7784494983408411
431,@CaserioCarlos,0.18,0.11,0.0,0.69,0.69,0.02,0.0,0.12,0.06,0.0,0.3,0.5,0.0,0.0,0.7973765977480777,0.8053787930995948
432,@vonderleyen,0.09,0.09,0.0,0.65,0.65,0.08,0.01,0.09,0.09,0.0,0.42,0.48,0.08,0.01,0.7966368747455678,0.8052475029769541
433,@HCentralSC,0.05,0.09,0.0,0.71,0.71,0.12,0.04,0.02,0.08,0.0,0.55,0.45,0.03,0.0,0.7983123643488195,0.8048245702790952
434,@salimmattarBR,0.04,0.22,0.0,0.69,0.69,0.24,0.01,0.05,0.12,0.02,0.74,0.74,0.15,0.06,0.7973765977480777,0.8091273704655436
435,@Nidhi,0.19,0.01,0.0,0.24,0.13,0.03,0.01,0.19,0.03,0.0,0.35,0.26,0.01,0.02,0.5539725719744064,0.7674214324358889
436,@NTN24,0.1,0.18,0.0,0.82,0.82,0.1,0.0,0.07,0.16,0.05,0.78,0.78,0.06,0.0,0.8199148539199458,0.8148417533461276
437,@PR_Senegal,0.07,0.11,0.0,0.64,0.64,0.15,0.01,0.07,0.1,0.0,0.59,0.37,0.14,0.01,0.796599114745521,0.8006881983123656
438,@Suso91,0.03,0.16,0.14,0.38,0.18,0.02,0.02,0.02,0.04,0.0,0.05,0.04,0.01,0.0,0.659646495284545,0.31739450135566455
439,@ashokgehlot51,0.04,0.21,0.0,0.53,0.28,0.11,0.09,0.06,0.12,0.01,0.64,0.28,0.11,0.04,0.7668769621923945,0.7784494983408411
440,@yessancris,0.57,0.12,0.0,0.64,0.28,0.0,0.0,0.58,0.12,0.0,0.15,0.1,0.0,0.0,0.7668769621923945,0.49449072748283696
441,@GaetanBurgio,0.12,0.1,0.01,0.17,0.12,0.01,0.0,0.08,0.02,0.0,0.11,0.13,0.0,0.0,0.5288664776112156,0.5742686032713971
442,@SLBurstein,0.09,0.1,0.02,0.62,0.62,0.17,0.03,0.03,0.05,0.03,0.39,0.41,0.17,0.0,0.796622208632847,0.8035432096295109
443,@GlennKesslerWP,0.31,0.03,0.0,0.31,0.34,0.0,0.0,0.18,0.04,0.0,0.23,0.42,0.0,0.0,0.7874002196908744,0.8039704121290502
444,@talissondsf,0.17,0.18,0.01,0.52,0.24,0.02,0.01,0.07,0.04,0.0,0.16,0.04,0.03,0.02,0.7384783166429812,0.31739450135566455
445,@dnatweets,0.08,0.13,0.0,0.83,0.83,0.46,0.02,0.08,0.16,0.0,0.83,0.83,0.54,0.03,0.8240917140475522,0.8288069415530707
446,@CNBCJulianna,0.08,0.02,0.0,0.22,0.13,0.02,0.0,0.04,0.02,0.0,0.28,0.25,0.01,0.0,0.5539725719744064,0.760577756485164
447,@marroccoshove,0.11,0.03,0.0,0.11,0.01,0.0,0.0,0.04,0.08,0.0,0.17,0.08,0.0,0.0,0.22631829961109876,0.43650814830094437
448,@mnj256,0.07,0.21,0.01,0.59,0.14,0.27,0.05,0.1,0.25,0.01,0.46,0.33,0.2,0.09,0.5778862084370772,0.7947108099739177
449,@angjelinaahmeti,0.06,0.05,0.03,0.07,0.01,0.0,0.01,0.05,0.01,0.0,0.16,0.04,0.0,0.02,0.22631829961109876,0.31739450135566455
450,@CGEnfermeria,0.06,0.03,0.01,0.78,0.78,0.01,0.0,0.04,0.03,0.0,0.47,0.41,0.06,0.0,0.8076035454448582,0.8035432096295109
451,@nistula,0.19,0.02,0.0,0.33,0.25,0.02,0.0,0.09,0.04,0.0,0.28,0.27,0.02,0.0,0.7470839770895665,0.7733457112766196
452,@BolsonaroSP,0.14,0.03,0.0,0.37,0.29,0.0,0.01,0.11,0.0,0.0,0.21,0.23,0.0,0.0,0.7717813288270262,0.7437205366967014
453,@ManoloCastillo,0.16,0.02,0.0,0.55,0.3,0.01,0.0,0.07,0.02,0.0,0.17,0.22,0.0,0.0,0.7759887465100499,0.7334998320027682
454,@SOSMediasBDI,0.15,0.22,0.01,0.85,0.85,0.4,0.05,0.08,0.18,0.0,0.71,0.71,0.52,0.05,0.8339181685112829,0.8068955728616037
455,@GhPoliceService,0.1,0.28,0.0,0.77,0.77,0.51,0.01,0.18,0.1,0.01,0.88,0.88,0.62,0.06,0.8054784364249085,0.8532920387559139
456,@PankajPuniaINC,0.23,0.18,0.01,0.55,0.27,0.03,0.0,0.22,0.18,0.0,0.43,0.25,0.0,0.0,0.7611878625273879,0.760577756485164
457,@xsaezll,0.19,0.0,0.01,0.31,0.21,0.0,0.0,0.2,0.02,0.0,0.14,0.18,0.0,0.0,0.7053377817049258,0.6784864269642225
458,@ALOKdelhi6,0.43,0.09,0.0,0.54,0.4,0.0,0.02,0.44,0.12,0.0,0.25,0.25,0.0,0.03,0.7946723107742963,0.760577756485164
459,@BjpBiplab,0.07,0.11,0.01,0.64,0.64,0.02,0.02,0.08,0.06,0.0,0.46,0.28,0.0,0.0,0.796599114745521,0.7784494983408411
460,@shiv_shaktii,0.3,0.24,0.0,0.58,0.38,0.0,0.03,0.39,0.13,0.0,0.52,0.23,0.0,0.01,0.793087009461318,0.7437205366967014
461,@DCPEastDelhi,0.19,0.16,0.0,0.46,0.4,0.07,0.0,0.16,0.13,0.01,0.43,0.47,0.04,0.0,0.7946723107742963,0.8051418496928587
462,@AmiesOutTheBox,0.05,0.1,0.01,0.03,0.04,0.03,0.05,0.05,0.11,0.03,0.14,0.16,0.0,0.06,0.30618807248975083,0.6415870166679795
463,@PypAyurved,0.19,0.17,0.01,0.5,0.43,0.0,0.03,0.03,0.08,0.0,0.36,0.29,0.0,0.0,0.7961080923981387,0.7828265255249504
464,@Luis_R_Oficial,0.22,0.11,0.01,0.54,0.41,0.02,0.01,0.14,0.08,0.0,0.2,0.29,0.0,0.0,0.7952555385005927,0.7828265255249504
465,@ksorbs,0.12,0.26,0.01,0.26,0.25,0.0,0.0,0.1,0.19,0.01,0.38,0.25,0.0,0.01,0.7470839770895665,0.760577756485164
466,@Ahsan37491404,0.08,0.73,0.07,0.56,0.73,0.47,0.32,0.02,0.84,0.06,0.55,0.84,0.32,0.38,0.7998362042473794,0.8327856038833207
467,@ashokepandit,0.07,0.08,0.0,0.25,0.18,0.0,0.01,0.08,0.0,0.0,0.16,0.24,0.0,0.0,0.659646495284545,0.7527121552274618
468,@NCDCgov,0.06,0.07,0.0,0.53,0.45,0.02,0.0,0.08,0.04,0.0,0.32,0.48,0.0,0.01,0.7966467093695401,0.8052475029769541
469,@Kenyajudiciary,0.07,0.2,0.0,0.55,0.23,0.14,0.02,0.14,0.17,0.0,0.8,0.8,0.12,0.06,0.7287106185584935,0.8193478253485871
470,@ingridcarlqvist,0.31,0.02,0.0,0.6,0.24,0.0,0.0,0.28,0.04,0.0,0.17,0.23,0.0,0.0,0.7384783166429812,0.7437205366967014
